timestamp,text,industry
2025-05-15 15:30:16+00:00,Walmart announced unprecedented price increases for Americans due to Trump's blanket tariffs. I asked Campbell if any other President had implemented a policy (in contrast to dealing with an external shock like an oil embargo or the pandemic) that caused such a spike in prices. https://t.co/9MKPaI0dpw,Energy
2025-05-15 15:30:38+00:00,Tariff tensions threaten Canada’s EV ambitions https://t.co/MP6HqQPD8A https://t.co/Q91s4mmKG8,Energy
2025-05-15 15:30:48+00:00,Tariff tensions threaten Canada’s EV ambitions https://t.co/4WTtSM6XbG https://t.co/wUrpF26w8h,Energy
2025-05-15 15:51:07+00:00,"Maybe check the taxes on gasoline charged by your state first.

Then realize that a lot of the parts used in oil drilling and refining suddenly are more expensive due to tariffs and that’s passed on to the consumer. 

Screaming price gouging is a lazy low IQ argument.",Energy
2025-05-15 15:55:02+00:00,"Tomorrow at 11:30am BST, 

FartCoin ($FART) blows onto TradeSta!

This isn’t just gas… it’s momentum.

#TradeSta #fartcoin #DeFiDegens https://t.co/YOTLN0jma5",Energy
2025-05-15 15:59:04+00:00,"🇪🇺🚫 The EU is threatening new sanctions if Russia refuses to halt its attacks. These measures reportedly target high-tech exports like chips and precision equipment, major Russian banks, and oil exports via the shadow fleet. 

❗️But the Kremlin has partly adapted — through China, India, and Türkiye — meaning sanctions alone are slow-acting and don’t change the battlefield dynamics.

🗣️ In my view, even tough new sanctions won’t achieve the desired outcome without decisive Western action. If these measures aren’t fast, strict, and free of political loopholes — and if Ukraine doesn’t receive robust security support — the pressure will remain background noise. 

‼️ Sanctions must be part of a broader strategy, not the main card in a high-stakes game against the aggressor.",Energy
2025-05-15 16:00:29+00:00,"Saudi Arabia, Qatar and UAE will seek to deepen ties with Washington – but tariffs and oil prices worry Gulf states, as does continuing violence in Gaza.
https://t.co/qokrw31Fkx",Energy
2025-05-15 16:04:42+00:00,"Critical raw materials such as precious metals are vital to renewable energy, digital technologies, and defence.

Learn about the critical minerals trade in the 🆕 OECD Inventory of Export Restrictions on Industrial #RawMaterials: https://t.co/mHW9GPEu6I | @OECDtrade https://t.co/FcQUbZQWvY",Energy
2025-05-15 16:12:46+00:00,"🇺🇸NOPA U.S. crush, April 2025:
▪️190.226 mln bu of #soybeans 
▪️Monthly record; +12% YOY
▪️Above avg trade guess of 184.642 mln
▪️#Soyoil stocks 1.527 bln lbs
▪️Above all trade guesses (avg was 1.412 bln)
▪️Lowest April oil stocks since 2015 https://t.co/jiKd4NGGq1",Energy
2025-05-15 17:00:10+00:00,"📊Most Actives stocks by intraday trade volume yahoo finance:

$NVDA | NVIDIA
$QBTS | D-Wave Quantum
$UNH | UnitedHealth Group
$FL | Foot Locker
$TSLA | Tesla
$SMCI | Super Micro Computer
$LCID | Lucid Group
$PLTR | Palantir
$HIMS | Hims & Hers Health
$RGTI | Rigetti Computing
$AMZN | Amazon
$CSCO | Cisco Systems
$SOFI | SoFi
$F | Ford Motor 
$RIVN | Rivian Automotive

#intradaytrading",Energy
2025-05-15 17:01:59+00:00,EV registrations surge 20% in March on tariff fears; U.S. market share hits 7.5% https://t.co/Cnu0JCoTpN https://t.co/MTP2HxGbhi,Energy
2025-05-15 17:20:02+00:00,"Procurement and logistics from a single source: Nextracker acquires Bentek https://t.co/0ZSZbe02MD

#Business #News #Solar #Renewables #tariffs https://t.co/cNUC0Oj1Tv",Energy
2025-05-15 18:53:13+00:00,"Here is a real peace plan for Russia:

- Patriot system in every regional center of Ukraine;
- 500% tariffs on imports from countries that buy Russian oil, petroleum products, gas or uranium (Senator @LindseyGrahamSC, you need to act right now);
- Transfer of frozen Russian $300 billions to Ukraine to cover part of the damage caused;
- Transnational production of hundreds of thousands of drones by the USA-EU-Ukraine.

Only in this case will Putin personally attend the negotiations, and not the floor cleaners in the Kremlin.",Energy
2025-05-15 19:12:50+00:00,"China’s goods trade deficit with the EU reached a record $90B for the first four months of the year, driven in part by rapidly rising EV exports which are up 17x since 2019.
https://t.co/2WAVuTXEfF https://t.co/3V79bUFPqY",Energy
2025-05-15 20:00:53+00:00,"Tesla poised to hit $1 trillion valuation again amid reports of Trump China deal 

$TSLA #tesla #ev #tradedeals #tariffs #elonmuskhttps://buff.ly/Fxiysl2 https://t.co/34TSkhrYA9",Energy
2025-05-15 20:02:32+00:00,Canada has effectively suspended almost all of its retaliatory tariffs on U.S. products,Energy
2025-05-15 20:06:51+00:00,"Thanks, Trump tariffs, now I gotta replace my phone battery https://t.co/74Oh3hvIEy",Energy
2025-05-15 20:07:37+00:00,"News: The EU is set to install 89 GW of new renewables this year - 70 GW of solar and 19 GW of wind - up from 78.4 GW in 2024. This surge is vital to cut reliance on gas imports and meet climate targets, even as permitting delays and incentive cuts pose challenges https://t.co/FfgP3cbywh",Energy
2025-05-15 20:10:32+00:00,"OIL PRICES DROPPED SHARPLY AFTER FORMER PRESIDENT DONALD TRUMP STATED THE U.S. AND IRAN ARE NEARING A NUCLEAR AGREEMENT — A DEAL THAT COULD TRIGGER A SUBSTANTIAL RISE IN IRANIAN OIL EXPORTS. BRENT FELL OVER 2% TO $64.53, WHILE WTI SLID TO $61.62.",Energy
2025-05-15 21:02:28+00:00,"1/2 François Legault is right: Quebecers are increasingly open to an oil pipeline. Support has only grown since tariff uncertainty began. To build a stronger, more resilient economy, Quebecers and Canadians must work together to open new markets for our energy. #cdnpoli #qcpoli

https://t.co/ovYbStNwT6",Energy
2025-05-15 21:29:10+00:00,"💯 The tariffs were fake.

LCBO revenue is down 'cuz you can now buy booze at the grocery store, Walmart, Costco, gas stations, and from Harper's Circle K.

The LCBO will be gone soon, Loblaws will get the booze distribution contract. There's a Weston on the board to ensure it.",Energy
2025-05-15 22:00:40+00:00,"India has overtaken China as the world’s top oil demand driver, with OPEC projecting rapid growth through 2026—fueled by booming transport, infrastructure, and diesel demand. 

Full Story Here: https://t.co/hiodtU9g2O https://t.co/gszhoVict9",Energy
2025-05-15 23:22:59+00:00,"💰 One Member turned a Nvidia call into $27K+ 😳
400%+ on Google, Tesla, & Nvidia options — all from long-term LEAPs.
I used to lose thousands learning to trade. Now? I help others win.
📈 Click the video link in the comments to Learn about my Discord.
#OptionsTrading #StockMarket #LEAPs #Nvidia #Tesla #TradingCommunity #FinancialFreedom",Energy
2025-05-15 23:40:47+00:00,"$NQ EM Tomorrow = 142 Upper and Lower = 21,562 and 21,278

$NQ High Probability Play: Bear reversal down from 21400 toward 20000

$NQ Low Probability/Big Impact Play: Bull breakout beyond 21400

#StocksToBuy $TSLA $QQQ $AAPL $BABA $GOOGL $NVDA $AVGO $META $AMZN $MSTR $MSFT",Energy
2025-05-16 12:29:00+00:00,$UPS $NEE $TSLA bulls https://t.co/d5UD1yqHM9,Energy
2025-05-16 12:33:11+00:00,"Honda 🇯🇵 Ford 🇺🇸 and Hyundai 🇰🇷 are pausing their Gigacasting investments for 2 years due to slower EV demand and tariffs

Nissan 🇯🇵 is cutting jobs and shutting down plants but their Gigacasting ambitions in the US appear to remain in place https://t.co/LdMeHdJ5Ev",Energy
2025-05-16 13:27:36+00:00,"Yet more job losses in the oil and gas sector thanks to Net Zero policies.

Trade union Unite has warned ""hostile"" policies towards oil and gas are to blame for the cuts. https://t.co/5IWZ4acuNi",Energy
2025-05-16 13:29:50+00:00,"Live today at 12PM ET on WHAT THE TRUCK?!?

- Nikola and CARB: Who killed the hydrogen truck? We'll hear from one Nikola owner who has been left holding the bag after the EV company's bankruptcy $NKLA
- @SONAR_FW's new Trade War Command Center tracks freight impacts and disruptions. Will Hopping shows us how it works
- @OOIDA's @Speaksfor_OOIDA talks about their Truckers for Troops. Over the past 17 years, OOIDA has raised more than $800,000 dollars, sent more than 3,278 care packages, serving more than 39, 276 members of the military. We’ve also sent aid packages to 65 different facilities caring for wounded, disabled and homeless veterans.

Stream 12PM ET @FreightWaves 
On demand on podcast players everywhere after
Radio replay at 5 and 11pm et on @SIRIUSXM @RoadDogTrucking ch146",Energy
2025-05-16 13:37:05+00:00,"Join us 5/29 at 11 am ET for our next Conversations on Central Banking: “Examining the Effects of Tariffs on the Economy.” Expert panelists will discuss the direct effects of tariffs, the effects of trade uncertainty, &amp; more. Register to attend virtually: https://t.co/Ft4fPfvoVa https://t.co/OQVzysclqP",Energy
2025-05-16 13:42:57+00:00,"Trade ideas from SEBI RAs on Stocktwits 👇

➡️ Cochin Shipyard
Target: ₹2480
Upside: 39%
Recommended by Manish Kushwaha

➡️ BHEL
Target: ₹325
Upside: 35%
Recommended by Kush Ghodasara

➡️ KEC International
Target: ₹860
Upside: 14%
Recommended by Sameer Pande

➡️ Oil India
Target: ₹475
Upside: 12%
Recommended by OrchidResearch",Energy
2025-05-16 14:03:55+00:00,"Trade diversification, economic partnerships, cybersec, health tech, nuclear &amp; renewable energy, university education &amp; research were on agenda of Ambassador @TlapaMar during meetings with Premier of New Brunswick @susanholt, Deputy Premier Legacy &amp; ministers of @Gouv_NB 🇨🇿🤝🇨🇦 https://t.co/xlXgAqLEaY",Energy
2025-05-16 14:07:23+00:00,"Our team had an incredible time at the Atlanta Apartment Association Trade Show, celebrating 50 incredible years of AAA! It was a fantastic opportunity to connect with fellow industry professionals. AND - our creative team brought home a Goldie Award for our groovy display. https://t.co/agkzB4o0Vo",Energy
2025-05-16 14:56:00+00:00,"#Iran rial bump 825,000/$, Prez Trump sketch outline nuclear agree. #Russia led Eurasia Econ Union formal free trade  launch, +15% biz to $5 billion last yr. Tehran import tariff good 1/3 to 5%. @USTreasury sanction #HongKong finance sector #China oil export. #Emergingmarkets",Energy
2025-05-16 15:06:53+00:00,#ActiveTrader: Do traders think oil needs to hold above this level for energy stocks to sustain momentum? https://t.co/TmNBzzsNGI https://t.co/Fr62fe1mtm,Energy
2025-05-16 15:09:09+00:00,"Oil near $65 as U.S.–China trade truce boosts sentiment, but Iran deal fears, weak EV growth, and IEA oversupply warnings loom. OPEC cuts its non-OPEC supply outlook. Next week: watch Russia–Ukraine talks + China demand.

#OilMarkets #OPEC #BrentCrude #Geopolitics #IEA 

https://t.co/TAm6NKQLnm",Energy
2025-05-16 15:18:31+00:00,"When Kenny begs me to trade one AMC share for $1,000 dollars🦍

#AMC $AMC $GME #GME $TSLA $SPY https://t.co/kxRyfQeJlF",Energy
2025-05-16 15:33:54+00:00,"A low rumbling rumor quickly turned into @defidotapp proving it’s here to break paradigms

🔹 $500M+ in swap volume
🔹 $33M daily trading
🔹 30K+ users onboarded
🔹 Integrated w/ @HyperliquidX perps
(25x leverage, zero gas, no KYC)

Trade tokens &amp; earn XP
https://t.co/fjKOobHJKn",Energy
2025-05-16 15:40:11+00:00,"#ICYMI: Ryan Peay, FECM’s Deputy Assistant Secretary for Resource Sustainability, provided remarks at #OTC25. He emphasized @ENERGY's commitment to advancing American oil &amp; gas tech and the importance of U.S. #LNG exports. https://t.co/KAq7WdkWUE",Energy
2025-05-16 16:11:37+00:00,"🛢US Overtakes UAE in Crude Supplies to India as Russia Solidifies Dominance 

India’s US crude oil imports doubled to 0.33mn bpd, with 🇺🇸grabbing 7.3% of 🇮🇳’s supply in April - overtaking the UAE on 6.4%. (Vortexa)

Despite gains, the US trails behind Saudi Arabia (10.4%), Iraq (19.1%), and Russia (37.8%), with April data showing Russia increasing its market share. 🇷🇺🤝🇮🇳",Energy
2025-05-16 16:17:57+00:00,"Egypt is scrambling to secure 2M tons of fuel oil as gas output falls and LNG imports surge. With the Hoegh Gandria FSRU set to replace the Hoegh Galleon by 2026, Egypt pivots hard on energy security.

#EgyptEnergy #LNG #FuelOil #FSRU #EnergySecurity 

https://t.co/dbWDuz232j",Energy
2025-05-16 16:34:06+00:00,"🇺🇸 Trump Delivers AGAIN:
✔️ Prescription drug prices SLASHED 💊
✔️ $1.8 TRILLION in new trade deals 🌐
✔️ Gas & groceries prices DROP ⛽🥚
✔️ Honoring law enforcement heroes 🚔
✔️ Former Biden officials in awe of Trump’s speed 🚀
This is America First in action.
@JennPellegrino @POTUS
#AmericaFirst #Trump2024 #AFPI",Energy
2025-05-16 17:00:21+00:00,"Trump’s Tariffs - Who’s paying the price? 🚗 💰

Find out 👉 https://t.co/Rq8rAwmxWn

#EVNews #TrumpTariffs #ElectricVehicles #Tesla #Lucid #Rivian https://t.co/AYaYNCU4M6",Energy
2025-05-16 17:00:25+00:00,"📊Most Actives stocks by intraday trade volume yahoo finance:

$NVDA | NVIDIA
$QBTS | D-Wave Quantum
$LCID | Lucid Group
$SMCI | Super Micro Computer
$TSLA | Tesla
$ACHR | Archer Aviation
$RGTI | Rigetti Computing
$UNH | UnitedHealth Group
$PLTR | Palantir
$HIMS | Hims & Hers Health
$SOFI | SoFi
$F | Ford Motor 
$MARA | MARA
$VRN | Veren
$AAPL | Apple

#intradaytrading",Energy
2025-05-16 17:22:33+00:00,"Factor This finance and development roundup: Aligned Climate Capital, Aypa Power, EnergyRe, Silfab Solar, TerraForm Power https://t.co/YNl4d9tynd

#Business #Finance #News #ProjectDevelopment #tariffs #Renewables https://t.co/xMqA78MpHC",Energy
2025-05-16 17:47:04+00:00,"The countdown is on.
On May 20, $SS token becomes your key. Are you ready!?

Gated access to the best route.
Trade smarter. Pay less gas. Unlock real utility.

Trador isn’t just another app — it’s your edge. https://t.co/9wg6qAfjY9",Energy
2025-05-16 17:49:56+00:00,"Huuge announcement Lads!
partnering with @massdotmoney , a self-custodial app that lets you trade perps, tokenized stocks, and ETFs straight from your phone.
Yes, you can actually swap crypto for $AAPL or $TSLA onchain. Over 50 assets are live already!

Available now on the Apple App Store and Google Play.
If you're into DeFi, this one’s worth a look. 👀",Energy
2025-05-16 18:12:09+00:00,"Minister Guilbeault said it first. Now the Minister responsible for Canada-U.S. Trade, Intergovernmental Affairs and One Canadian Economy, Minister Leblanc, has said it. The energy corridor this government discusses does not include oil. How do Albertans feel about this?",Energy
2025-05-16 18:12:25+00:00,"A Reset will not increase UK exports to the EU, nor will aligning with EU's SPS regulations. 
However creating a better economic environment for UK firms would help - lower corporate taxes, removal of EV mandates, increased oil and gas production, and cheaper energy. 
The Governor of the Bank of England could even help by lowering interest rates rather than giving interviews to the @BBCPolitics and @faisalislam .

https://t.co/5KBEkHU1U0",Energy
2025-05-16 18:38:25+00:00,Why is https://t.co/5pTIRO3mKh #1 Subscription Service for active investors? Let me SHOW YOU! %NBIS $SPCE $BTM $TSLA $SPY $NVDA https://t.co/vMnpodwPtI,Energy
2025-05-16 18:58:46+00:00,"🎙️ Trading Justice: Trade Deals &amp; Consumer Clues

Markets react to $2T in AI mega deals / Inflation

3:00 Market Skyline $SPY $QQQ $DIA
7:00 AI Mega deals
12:30 AI Impact: $SMCI $PLTR
19:00 Energy &amp; Oil 
25:00  $GLD $ETH $BTC Analysis
30:00 Top 5: $AMD $COIN $WMT $UNH $NVDA https://t.co/HchcOj714l",Energy
2025-05-16 19:33:03+00:00,short $nvda long $tsla pair trade https://t.co/AJ7R6GzRxA,Energy
2025-05-16 19:36:01+00:00,$tsla Mean reversion MAKE THIS TRADE FREE!!!! THANKS FOR PLAYING !!! https://t.co/PGhy3bhZWl,Energy
2025-05-16 20:13:06+00:00,"I would like a future where India and Pakistan are friends, and indulge in healthy trade that helps both countries. I would like that future for my kids.",Energy
2025-05-16 20:30:14+00:00,"Advancing a Vision for Canadian Natural Gas, Thursday May 22 event in Vancouver from the Greater Vancouver Board of Trade and the Calgary Chamber of Commerce: https://t.co/TUnjbqHV2I https://t.co/mNTUgkFc7Q",Energy
2025-05-16 20:48:42+00:00,"Gas fees are a thing of the past. 
With @dYdX v4, your wallet gets the VIP treatment, sign once, trade freely.

That’s right, no gas fees. Ever. Not when opening, not when closing. 

Just pure, fluid motion between you and the market. https://t.co/KIpIJFQefF",Energy
2025-05-16 20:51:17+00:00,"Don’t miss out on @LucidMotors’ best offers yet!

Lease rates starting at:
• $579/month – Air Pure
• $599/month – Air Touring
• $849/month – Air Grand Touring

Bonus: Trade in your Tesla &amp; get up to $6,000 discount!

Offers: https://t.co/lKN0m1QkSC https://t.co/vWpYA8QTyF",Energy
2025-05-16 21:00:54+00:00,"EVs are dropping in public favor and tariffs hiking prices, these are the reasons behind the delays of those 2026 Dodge and Ram electrified vehicles. https://t.co/dNN2JqIOma",Energy
2025-05-16 21:24:07+00:00,"The impacts of shifting tariff policy on solar generation and manufacturing https://t.co/LN6vX8YPz9

#Business #News #PolicyRegulation #Solar #Renewables #tariffs https://t.co/B1YhdU3RZ2",Energy
2025-05-16 21:31:47+00:00,"🚀 Riding the Solana wave on dYdX? 📈 

Trade SOL-USD &amp; 200+ perpetual futures with up to 100x leverage! Zero gas fees, no KYC, &amp; MegaVault yields. What’s your SOL-USD strategy today? 👀 #dYdX #Solana https://t.co/77TylTorTK",Energy
2025-05-16 22:14:07+00:00,"Somaliland is a model of homegrown success—peaceful, democratic, and self-built without aid. Rich in oil, gas, and rare earths, and strategically located on the Red Sea &amp; Gulf of Aden, it’s a natural fit for a trade-based U.S.–Africa strategy. #Somaliland #TradeNotAid https://t.co/n2i6naFX6J",Energy
2025-05-16 22:15:00+00:00,"#Trump is holding off on military action against #Iran to exhaust diplomacy, says Al Arabiya security analyst @Riadk1. He explains the #US and its allies are using three pressure tools: a military buildup, blocking Iranian oil exports, and the European-backed snapback of #UN sanctions.",Energy
2025-05-16 22:30:52+00:00,"They've shut down our coal...
Allowed tariffs on our Canola...
Put a stranglehold on our Oil and Gas...

And we're still Kick'n Ass.

That's Berta Baby...

Love ya!",Energy
2025-05-16 23:56:59+00:00,"President Obama had a hands-off approach to China, and critics of tariffs have carried a lot of water for that communist dictatorship.

But hidden “kill switches” found in solar farms show why China spent so much money promoting solar in the US: it weakens their main competitor.",Energy
2025-05-17 02:01:37+00:00,"🇦🇫🤝🇷🇺 Afghanistan and Russia sign 5 MoUs on trade, transport, gas exploration during Kazan Forum

Agreements include:

• Transport and transit cooperation
• Oil and gas exploration in Afghanistan
• Expansion of trade ties https://t.co/cM39nbi5cZ https://t.co/2F6Aokatem https://t.co/mcBTHPkxPh",Energy
2025-05-17 03:54:29+00:00,"Canada’s oil is pivoting west—exports to China have surged. 

Several Chinese refineries are equipped to handle heavy sour crude grades. 

“Virtually all Trans Mountain's expansion barrels will head to Asia,” says Skip York.
https://t.co/y2CUhkKTAA
#energy #OOTT #oilandgas #WTI #CrudeOil #fintwit #OPEC #Commodities #commoditiesmarket",Energy
2025-05-17 05:30:54+00:00,"Irish Electricity on 16-May-2025
🔥Fossil Fuels 58%
🌀Wind 9%
⚡Imports 27%
💧Hydro 1.8%
☀️Solar 3.5%

💶Avg Price 126 €/MWh
💶Max Price 206 €/MWh (21c/kWh)

🌍Latest CO2 Emissions 2222 tonnes/hr

🔥Max Fossil Fuels 74% at ~ 11:30
🌀Min Wind 4% at ~ 09:15 https://t.co/DifkHbke1t",Energy
2025-05-17 06:15:05+00:00,"National average pricing for @OctopusEnergy Tracker Tariff (SILVER-25-04-15)

Recent Pricing
Sat 17 May, Elec:22.01p, Gas:4.96p
Fri 16 May, Elec:22.3p, Gas:5.01p
Thu 15 May, Elec:23.05p, Gas:4.92p

Get graphs &amp; pricing for all 14 UK regions at https://t.co/mnmMP2lfQX https://t.co/aNfkA9AXoG",Energy
2025-05-17 07:57:35+00:00,"A Reset will not increase UK exports to the EU, nor will aligning with EU's SPS regulations. 
However creating a better economic environment for UK firms would help - lower corporate taxes, removal of EV mandates, increased oil and gas production, and cheaper energy. https://t.co/GEVIZMF9kR",Energy
2025-05-17 08:53:41+00:00,"Fading $INX #INX is like fading #Bitcoin back in its early days, @INX_Group is revolutionizing the financial sector, bridging the gap between #DeFi and #TradFi through asset tokenization, retailers can now trade $TSLA $GME $NVDA $MSFT and many other assets seamlessly and securely",Energy
2025-05-17 09:43:42+00:00,"🇺🇸 Sen. Lindsey Graham: “Putin’s Russia is playing games — and it needs to stop.”

Graham is pushing new legislation with 70+ cosponsors to hit Russia with tougher sanctions and slap tariffs on countries buying Russian oil &amp; gas. 

“Enough is enough.” https://t.co/26AGjY4K1J",Energy
2025-05-17 09:57:50+00:00,"The CPC is losing it over:

Lower income taxes (how dare people keep their money),

Tariffs that protect our economy,

Equalization payments that support national unity,

Climate policy not written by oil execs,

Affordable childcare,

And anything that requires critical thinking",Energy
2025-05-17 11:11:05+00:00,"Join us 5/29 at 11 am ET for our next Conversations on Central Banking: “Examining the Effects of Tariffs on the Economy.” Expert panelists will discuss the direct effects of tariffs, the effects of trade uncertainty, &amp; more. Register to attend virtually: https://t.co/duoqppdarl https://t.co/tDod5x22uT",Energy
2025-05-17 11:50:59+00:00,"""The oil exported by the shadow fleet is 85% of Russia's oil exports, that's a third of its budget. This is a very direct way to go after Russias ability to fight the war."" — @Braze_Baiba, Minister of @Latvian_MFA. 🇱🇻

A Farewell to Peace? #LennartMeriConference https://t.co/VhGRFl87ni",Energy
2025-05-17 13:00:03+00:00,"#PlanetPulse: The U.S. is preparing to impose tariffs of up to 3,521% on solar panels imported from four Southeast Asian countries- Cambodia, Thailand, Malaysia, and Vietnam. 

@alysonle tells you more. https://t.co/DWpMszi4Oh",Energy
2025-05-17 13:15:53+00:00,"Gulf–Asia ODL: The Future Oil Corridors?

Everyone talks about remittances, but very few realize the real prize is trade settlement.
Ripple’s ODL (On-Demand Liquidity) already powers UAE–India remittance flows — one of the largest cross-border pipelines in the world.
But behind the scenes, something bigger is brewing.

Whispers say RippleNet is being prepped for oil and gold.
Not just individuals sending $500 — but sovereigns moving billions.
The rails are live. The stakes are higher.
 #XRP is circling the real game. ⚔️",Energy
2025-05-17 13:50:11+00:00,"Japan mulls subsidies for Tesla's EV charging stations in tariff talks, TBS says https://t.co/gsMHrL7lIo https://t.co/gsMHrL7lIo",Energy
2025-05-17 14:00:18+00:00,"The Trump administration intensifies economic pressure on Venezuela, threatening secondary tariffs. What does this mean for international trade, Chevron’s presence, and support from Russia and China? Watch the latest VA podcast episode here: https://t.co/XWCsPTCE8Y https://t.co/DWX2yPwovs",Energy
2025-05-17 14:09:28+00:00,Japan mulls subsidies for Tesla's EV charging stations in tariff talks,Energy
2025-05-17 14:30:00+00:00,"Iran's supreme leader Ayatollah Ali Khamenei said Saturday that the US ""must and will leave"" the region, following President Donald Trump's visit to Gulf Arab states. Trump condemned Iran's leadership and threatened to cut its oil exports to zero.
https://t.co/Ny1rzvYHrA",Energy
2025-05-17 15:02:40+00:00,"Great to chat about our “west wind” project to move clean Nova Scotia wind energy westward, and push for real free trade in Canada. Let’s make it happen!",Energy
2025-05-17 15:23:28+00:00,"NEWS: Japan is considering a plan to offer subsidies for building charging stations for @Tesla EVs in tariff talks with the United States.

The government currently provides subsidies for installing charging stations for EVs only for the charging standard ""CHAdeMO"", which originated in Japan, but not for Tesla's ""Supercharger.""",Energy
2025-05-17 15:54:48+00:00,"Turkish President Recep Tayyip Erdogan has announced the discovery of a new natural gas reserve in the Black Sea, as the country is aiming to reduce its reliance on imports. 

#Forbes #Turkey 

For More Details: https://t.co/mH1v2jePW8 https://t.co/0LnOz0rdaV",Energy
2025-05-17 16:01:12+00:00,"So far this month I’ve used £21.39 in grid electricity and standing charge but I’ve earnt £83.12 in #solar power exports.

So £83.12 - £21.39 =£61.73 profit towards the winter power bills.

The costs cover all home energy usage including central heating, hot water and cooking & 1 overnight EV charge.

#NetZero #Climate #Energy #HeatPump #AirPollution #Health",Energy
2025-05-17 16:17:37+00:00,"Finally got around to installing my latest gadget! 😊

It's a @SunampLtd thermal energy storage battery which provides the equivalent of 400l of hot water for our home. It's charged from solar surplus and @OctopusEnergy low cost off-peak tariff courtesy of our @myenergiuk Eddi. https://t.co/UjQFEBwuT8",Energy
2025-05-17 16:34:27+00:00,"Gas fees eating your profits?

Not on dYdX

Ethereum gas fees used to be brutal.

In Feb 2020, dYdX spent $40k in one month to cover them.

On Black Thursday (March 12), Gwei spiked from 12 to 100+ 

Minimum trade sizes increased

You had pay $20 just to make a $50 trade.

That’s not trading that’s  punishment.

So dYdX said: No more.

They moved to StarkEx Layer 2 (v3) a major upgrade 

But the real leap? dYdX v4 on Cosmos SDK.

→ No Ethereum congestion
→ No gas fees
→ Just fast, clean, frictionless trading

Instead of gas, you only pay:

🟢 0.01% maker
🔴 0.05% taker

And those fees?

They go straight to stakers and validators.
100% community-owned.

Why does it matter?

Because small trades are profitable again

Because gas shouldn’t gatekeep DeFi

Because frictionless access is what we were promised

Centralized exchanges dodge gas fees too

But they hold your funds, censor access, and take a bigger cut.

dYdX?
Your keys , Your wallet , Your trades.

What’s your worst gas fee story?

Let’s talk about why trading shouldn’t cost your future @dYdX 
#dYdX",Energy
2025-05-17 16:43:07+00:00,"Russia has 500 “shadow fleet” ships. If we control the “shadow fleet”, we will have a huge influence, — Estonian Foreign Minister Hanno Pevkur, quoted by Clash Report.

The minister emphasized that over 60% of Russian oil exports pass through the Baltic Sea.

In turn, new German Foreign Minister Johann Wadeful, in an interview with Welt am Sonntag, called the Russian “shadow fleet” a threat to German security and confirmed the EU’s plans to impose new sanctions on it.

“As neighboring countries, NATO and the EU, we are countering hybrid threats with all our might, including through additional patrols in the Baltic Sea. In the Baltic Sea region, Russia threatens us all. Torn cables, disrupted signals and suspicious vessels cause us serious concerns. Sanctions will also help Ukraine, as the ‘shadow fleet’ transports oil every day, which Russia sells to circumvent sanctions,” Wadeful said.
United24

We've been talking about the shadow fleet for years. 
There are several reasons why the EU hasn't sanctioned all of these ships—the main one being that energy prices would rise and the public would protest. But that's only because EU bureaucrats haven't informed the public about the catastrophic consequences of a Russian victory in Ukraine.",Energy
2025-05-17 16:47:34+00:00,"""U.S.-Canada Trade Strains Alter Trans Mountain Oil Flows"" https://t.co/wZ6ohKGOgo https://t.co/NHv9sZuYeY",Energy
2025-05-17 16:54:05+00:00,"Canada supplying oil to the U.S. is as secure as it gets. And much of that goes to Midwest refineries set up for the type of crude that Canada produces. 

So this is bad.

But in Trump logic, this is good, because Canada's trade surplus will decline.",Energy
2025-05-17 17:00:54+00:00,"The surge in Tesla's stock owes more to the vibes around tariff news than to any fundamental change in its outlook, @liamdenning says  https://t.co/NTFN9UWEoZ",Energy
2025-05-17 17:02:39+00:00,"Ghana 🇬🇭 has received its first shipment of crude oil imported from within Africa, specifically from Angola 🇦🇴

This marks a shift toward intra-African trade.

African countries currently spend billions of dollars each year importing petrol, diesel, and other products from Asia https://t.co/6RNQeOTuDO",Energy
2025-05-17 17:20:00+00:00,"⚡ VINUSWAP: Trade Fast, Trade Free 🐶
Say goodbye to fees! With VinuSwap, you can trade crypto instantly and with zero gas costs.
Slick, fast, and frictionless – the blue dog’s got your back. $VINU
#VINU #VinuSwap #ZeroFees #FastCrypto #MemeCoinUtility #CryptoExchange #DeFiPower https://t.co/MSexZ5mdTD",Energy
2025-05-17 17:45:06+00:00,"🚨 BREAKING: Japan is now considering subsidies for Tesla Superchargers as part of tariff talks with the U.S. 🇯🇵⚡🇺🇸

Until now, subsidies only applied to CHAdeMO Japan’s own EV charging standard.
But that might change soon.

Tesla’s global charging network could be getting a big boost in Asia.",Energy
2025-05-17 17:46:12+00:00,"Reality: Our ports are empty, and Trumps tariffs are not only tanking the stock market along with everyone’s stocks and 401k’s. Now, we’re about to see prices skyrocket even more. 

How the price of gas and groceries now, dipshits?",Energy
2025-05-17 17:54:27+00:00,"You can see how he is the only person in human history to bankrupt 6 casinos. He doesn’t have a clue how successful businesses operate and he thinks, like a moron, that countries pay tariffs. https://t.co/Y2aG3Gup4K",Energy
2025-05-17 18:00:28+00:00,"Japan mulls subsidies for Tesla's EV charging stations in tariff talks, TBS says https://t.co/fxurgAy8UT https://t.co/fxurgAy8UT",Energy
