timestamp,text,industry
2025-04-29 12:08:34+00:00,"Pakistan suspending Trade with India, is like Mia Khalifa saying she will earn through farming !!😂🎯",Agri
2025-04-29 13:08:32+00:00,"""We need to close the welfare gap for imports"" - @AnimalPolicyInt 

We're calling for all imports to meet or exceed UK animal welfare standards. #StopCruelImports https://t.co/WmDGa0dfwA",Agri
2025-04-29 13:16:58+00:00,"""If animal welfare matters in this country then it should matter everywhere. If we look towards trade deals in other parts of the world you realise this isn't theoretical, this is a clear and present danger"" - @amcarmichaelMP 

#StopCruelImports https://t.co/b1FXiCx0RK",Agri
2025-04-29 13:20:54+00:00,"Not wishing to tempt fate but this is near bob on perfect for this job.
We're spraying to grow food.
Soon your Gov will be spraying to stop food growing!
But then maybe, a sub 150 corn price, extra tariffs and higher taxation might do the same.
Heyho!
#Farm
#Agriculture
#Food https://t.co/jfd4oqO5j4",Agri
2025-04-29 13:27:03+00:00,"""If its illegal to produce, it should be illegal to import"" 

The British Egg Industry Council (@BEICTeam) calls for an end to lower welfare egg imports.

#StopCruelImports",Agri
2025-04-29 13:32:04+00:00,"""We need to have clear red lines"" 

@DrNeilHudson MP supports calls to #StopCruelImports - including preventing imports of chlorine washed chicken and foie gras. https://t.co/537gdOPio2",Agri
2025-04-29 13:41:33+00:00,"""The world is in trade turmoil, we stand at a defining moment... action in law is needed to #StopCruelImports""

Mandy Carter, @AnimalPolicyInt, explains how allowing lower welfare imports puts animal welfare laws, that the UK public have fought so hard for, at risk. https://t.co/W54pTjCYkr",Agri
2025-04-29 13:50:22+00:00,"""It's all about consistency and compassion. How can we claim to care about animal welfare in this country when we allow imports that would be illegal to produce here"" 

Thank you to @RuthJonesLabour for hosting today's parliamentary event to #StopCruelImports. https://t.co/H4cCopXRh5",Agri
2025-04-29 14:07:00+00:00,"🌾 With rice demand in Africa doubling every decade, @irri is helping Sub-Saharan Africa boost yields, cut imports, and strengthen food security through science-driven innovations.

Learn more: https://t.co/dR9X4eEv7V
#FoodSecurity",Agri
2025-04-29 14:08:48+00:00,"One of the frustrating things is that one has to concede that maybe the vote itself was legitimately counted

But: 

Libs pays the media

Libs own every institution

Libs imports voters and pays them

Libs appoint judges making oppo de facto illegal

Conclusion: totally rigged https://t.co/cmxMsAk2Ol",Agri
2025-04-29 14:36:30+00:00,"Grateful to meet European Commissioner @MarosSefcovic, in peculiar times for global trade. 

I expressed @FoodDrinkEU's strong support for his efforts to promote and defend open &amp; fair trade, which is crucial for the EU food &amp; drink industry's success.

📸: @EU_Commission https://t.co/XYb0oO9nbg",Agri
2025-04-29 14:40:35+00:00,Did you know 95% of UK trade partners have lower animal welfare standards? Calls for urgent government action. Surely to protect animals &amp; our farming sector this is hugely important? https://t.co/rOx75Au8Je @NewFoodMag https://t.co/kNfjVIFe9p,Agri
2025-04-29 15:00:04+00:00,"Trade war hits China HARD! 🇨🇳😱

Shocking alleged footage shared by Chinese netizens claims factories are closing and workers are losing jobs amidst the US trade war.

Are these signs of deeper trouble for the world’s factory hub? 

#TradeWar #TariffWAR #China #Trump https://t.co/7iSi2HHduZ",Agri
2025-04-29 15:35:14+00:00,"🚨KuCoin Affiliate Campaign is LIVE!🚨

Don't miss out on these exclusive rewards!🤩

1⃣ Sign up using the link below and get $20 for future trading 
Max. withdraw $2

🔗 Sign up here: https://t.co/eeiapK513e

2⃣ Trade Futures on KuCoin with a minimum of $100 and receive $100 trial fund! 💰

Let’s trade, and earn together with KuCoin!

#KuCoin #CryptoRewards #FuturesTrading #AffiliateCampaign",Agri
2025-04-29 15:39:36+00:00,"INDIA &amp; TRUMP | 100 DAYS IN
Modi meets Trump.
Tariffs stay.
Deportations rise.
The diplomacy remains silent.

In Episode 5 of Tracking Trump, this week we unpack India’s tightrope walk with Trump — from White House optics to trade deals, extraditions, and quiet compliance @Nidhi https://t.co/iAUih0zX62",Agri
2025-04-29 15:49:54+00:00,"We visited Hsu’s Ginseng farm ahead of Wausau’s budget hearing. With over 90% of U.S. ginseng grown here, tariff-driven inflation is hitting farmers hard, and Wisconsin must step up to support our farmers. https://t.co/Ccjqxvzs8h",Agri
2025-04-29 16:20:00+00:00,"Quick pills of blue knowledge 📘

🔹 Trade & Swap: Users can seamlessly exchange tokens with minimal fees.

🔹 Liquidity Provision: By adding liquidity to pools, users can earn rewards and contribute to the platform's efficiency.

🔹 Farming Opportunities: Blue Lotus DAO offers farming options for users to earn additional tokens.",Agri
2025-04-29 16:21:24+00:00,"Good Day Patriots!!!🇺🇸
  Trump’ first 100 days. 
Foreign investments up.👍🏼
Food prices falling.👍🏼
Gas prices coming down.👍🏼
Jobs increasing.👍🏼
Tariffs &amp; trade working.👍🏼
Migration under control.👍🏼
Deportations successful.👍🏼
Common sense prevailing.👍🏼
Democrats are Crying.😭 https://t.co/C28ld0Nfeu",Agri
2025-04-29 16:26:36+00:00,"The ANC Provincial Task Team Working Committee observed a moment of silence in honour of the late veteran trade unionist, Comrade Katishi Masemola,a revolutionary activist and progressive intellectual who served as Deputy Secretary-General and later General Secretary of the Food and Allied Workers Union (FAWU) for 14 years.

May his revolutionary soul rest in peace.",Agri
2025-04-29 16:42:19+00:00,"When I first got into crypto, I thought exchanges were just exchanges.

Pick one, sign up, trade. 
Simple, right?

Wrong.

The deeper you go, the more you realize:

Choosing where you trade is almost as important as what you trade. https://t.co/UHGLH0pZ16",Agri
2025-04-29 17:46:37+00:00,"I should start aura farming again

I cooked with $DAMN

Check the chart here: https://t.co/BKYFHKV7md https://t.co/UQ3hzFsWA3",Agri
2025-04-29 17:52:01+00:00,"This is too complex for X, but…

I wanted to quantify in dollars how much Chinese companies are under-declaring their imports to the US/benefiting from duty-free imports via de minimis.

So I took the Chinese data for US exports and compared that to the US data for China + Hong Kong imports for the same period. They should match, right? 

Well, they basically do match but then in 2019 there is a change in de minimis rules and you see a big ramp up in under-declared imports. That number is now up to $100 billion a year of under-reported Chinese imports into the US. So the US is losing out on tariffs on $100 billion of goods annually, with those savings helping some US companies, but mostly Chinese companies at the expense of American companies.",Agri
2025-04-29 18:23:27+00:00,"Raguel takes to the rail to win the fourth race under jockey Luis Saez ☔

Brendan Walsh trains for owner Trade Winds Farm. https://t.co/amorcv6mj7",Agri
2025-04-29 18:30:39+00:00,"Because of the Trump administration's senseless tariff wars, our country could be in imminent danger of food and health insecurities. https://t.co/sxF3i8KYK8",Agri
2025-04-29 18:44:39+00:00,"Farmers have short memories if they think the Tory govt was on their side. Remind them about Australian farmers laughing all the way to the plough after the Australia trade deal.
Any US deal involving farming would be even worse - for farmers &amp; the rest of us.
#c4news https://t.co/gP8bfF7Y5A",Agri
2025-04-29 19:04:11+00:00,"We seek quiet conversations from every corner of the globe that build the foundations of trade, trust, and transformation. Looking out from Abu Dhabi, I am reminded that Uganda’s products, from our tea to our clean energy, from our youth’s innovation to our food systems, deserve a dignified place at the global table. Our work is to open doors, one relationship at a time, grounded in values, vision, and the belief that no border should limit an African dream.

📸 @MugishaAi",Agri
2025-04-29 19:16:18+00:00,"Earlier today at #SIALCanada, FHCP CEO @MGraydon_FHCP  (3rd from left) joined the ""Stronger Together"" panel to tackle one of the biggest issues facing our food economy: interprovincial trade barriers.
His message: smarter rules, stronger supply chains, lower costs for Canadians.
#LetMakersMake #OnEveryShelf @FoodProfessor",Agri
2025-04-29 19:30:47+00:00,CFA's President - Keith Currie @curb1961 participated in an important panel at @SIALCANADA on Global Market Opportunities Track - Bridging the next chapter in Medico-Canada Food Trade Relations. #cdnag https://t.co/5CnyuoRKtH,Agri
2025-04-29 19:40:16+00:00,"Allowing cruel imports that don't meet our animal welfare standards is unfair to animals, the British public &amp; UK farmers.

Today we've launched #ClosingTheWelfareGap, a joint report with @AnimalPolicyInt &amp; @rspca_official. Read it here: https://t.co/agenvzNtLw

#StopCruelImports https://t.co/50HhhLo7oJ",Agri
2025-04-29 19:44:16+00:00,How Trump’s tariff plans are driving higher costs and menu changes at Boston restaurants https://t.co/Wu24w1dmSN https://t.co/RGtvWShEMO,Agri
2025-04-29 20:03:44+00:00,"President Trump is transforming America in 2025🇺🇲🇺🇲

In just over 100 days, •he’s secured the border with a historic crackdown on illegal crossings,• imposed 145% tariffs on Chinese imports to boost American jobs, •and helped Ukraine’s corn exports soar .• Food and housing costs are dropping for families, •DEI programs are history , •and free speech is thriving again! 

Trump’s cut taxes for the middle class, stopped human trafficking at the border,• and unleashed American energy independence by greenlighting more drilling and fracking projects. •He’s ended wasteful foreign aid, •redirecting funds to our veterans, schools, and infrastructure.
• Trump’s also restored law and order by empowering police,• championed school choice for parents, • slashed inflation, and started rebuilding our military might. 
•From protecting religious freedom to ensuring fairness in education, •Trump’s keeping every promise. America is stronger, safer, and prouder than ever under his GRAIT leadership. 

🇺🇲Let’s stand with President Trump and keep winning together 🇺🇲

@POTUS",Agri
2025-04-29 21:08:40+00:00,Watch Trump explain to Republicans and Democrats panicking about their nest eggs or putting food on the table due to his tariff tantrums how much he understands financial hardship. https://t.co/mzv7eA6nbY,Agri
2025-04-29 21:58:26+00:00,These potato chips are an example of why @realDonaldTrump started his trade war. They could easily be made in the United States but they’re made in China because of tariffs. We need to move manufacturing &amp; food production back to the USA. https://t.co/EW8HUtL41k,Agri
2025-04-29 23:25:52+00:00,"Grab raised its full-year earnings forecast after quarterly sales beat estimates, a sign that the Southeast Asian ride-hailing and food-delivery market might be a bright spot in a tech industry rattled by global trade tensions https://t.co/3cfyPupuLu",Agri
2025-04-30 02:43:05+00:00,"HUGE printing rewards for @hiringmcdomalds right now    🖨️🖨️🖨️🖨️🖨️    Time to Clock In

🟣  1 Person will Win 50K $AWB Tokens
🔵  Like, Repost, Comment Wallet
🟢  Do all 3 to qualify

$ICP #MCDOMS $KONG @PassionPlanet1 
Trade tokens on @KongSwapX https://t.co/1xPmC5g1fg",Agri
2025-04-30 09:00:22+00:00,"On the @Deribit podcast, @HenryDuckw discussed how digital currency adoption could shape trade finance in emerging markets.

In regions where trust in local currencies is low, assets like Bitcoin, Ethereum, and USDC are becoming more compelling alternatives. https://t.co/vugslmHV8x",Agri
2025-04-30 11:25:00+00:00,"“Don’t mention Brexit, farming, fishing, exports, policies or the NHS.  I mentioned them once but I think I got away with it OK” https://t.co/7oCKSDL9h3",Agri
2025-04-30 12:00:09+00:00,"🐄 Why is @WBG_IDA investing in milk production, testing, and processing in the Kyrgyz Republic? To create jobs, improve food safety, develop local value chains, and boost exports.

Learn how these efforts are transforming communities: https://t.co/fvRzg5Q9kM #IDAworks https://t.co/kUOtYWzVJC",Agri
2025-04-30 12:05:36+00:00,"Why--oh my goodness--a chapter on farm policy, tariffs, trade, and progressive populist, Midwestern Democrats' struggles against free trade and neoliberalism in the 1980s and 1990s!

I, for one, would love to learn more about this book. (Link in 🧵) https://t.co/TVreM960hw",Agri
2025-04-30 12:43:55+00:00,"Canada learned the hard way that Trump can’t be trusted to keep to his deals.

With British farming, online safety and our NHS at stake, Keir Starmer must stop dodging the issue and give Parliament a vote on any Trump trade deal. https://t.co/G2KSKJyntM",Agri
2025-04-30 12:48:20+00:00,"“Senegalese diaspora in Türkiye is very active. They are working in logistics, agri-food, and trade. What we want to develop, in fact, is also the young Senegalese students to enhance and develop new ties,”  Zeki Güvercin, the head of GR Events World, an organisation that connects businesspeople internationally, and a member of the Türkiye-Senegal Business Council Board, tells TRT Afrika, as he stresses the growing ties between the two countries",Agri
2025-04-30 12:49:23+00:00,"Stop scrolling, farmers! Here is this morning’s market update, news, and weather for April 30, 2025:

1. Soybean futures decline in overnight trading.
2. NCGA, ASA disappointed by duties on 2,4-D imports. 
3. Storms again hitting parts of Oklahoma.

#farmlife #news #weather https://t.co/N2WdlXVIGX",Agri
2025-04-30 13:11:20+00:00,"🚨Agri-exports performance (April 21–21,2025)🚨

Last week #Rwanda generated $6,990,237  from exporting 8,390 MT of agricultural&amp; animal products. 

Check out the stats and stay tuned for coming updates. https://t.co/YudAroX16l",Agri
2025-04-30 13:12:28+00:00,"A trader and degen’s paradise. 🌴

🟪 Trade
🟪 Stake
🟪 Farm
🔁 Repeat

Coming 🔜 to @monad_xyz mainnet https://t.co/IlNGU0YNkT",Agri
2025-04-30 13:25:00+00:00,"#FromTheSouth News Bits | Brazil: Foreign Minister Mauro Vieira welcomed senior diplomats from BRICS countries for a meeting in Rio de Janeiro, to present a united front in the face of threats emerging from United States President Donald Trump's aggressive trade policies. https://t.co/CgBpHXXQVD",Agri
2025-04-30 13:30:10+00:00,"With offices in Cape Town, Nairobi, and London, we are positioned where agricultural trade already moves, but capital has struggled to follow.

We are expanding flows, widening access, and rebuilding the financial foundation agriculture depends on. https://t.co/QJc9WuljDq",Agri
2025-04-30 14:22:20+00:00,"No surprise New Yorkers are spending more on food. My new report breaks down how it is especially hitting low-income households in NYC. Tariffs and federal funding cuts could make it harder to put food on the table, which is why state and local food access programs may be more important than ever. 

My report ⬇️ 
https://t.co/WJxQpstkQw

#foodprices #tariffs",Agri
2025-04-30 14:32:40+00:00,"Texas farmers and ranchers are in D.C. this week talking about with Congress about the farm bill, trade, ag labor, New World screwworm threat and other ag issues. https://t.co/MN7fxdz7mr",Agri
2025-04-30 15:09:37+00:00,BREAKING: Trump admin just whacked tariff collection &amp; import inspection w/ a waiver of Customs rules! This undercuts promised May 2 end of de minimis loophole tariff evasion for China’s goods &amp; “Liberation Day” revenue. Why? DHL is bragging re “constructive dialogue” w/ admin.🧵 https://t.co/gHPdol1yKA,Agri
2025-04-30 15:15:30+00:00,"""It is imperative that the Government ensures all animal products sold in the UK, whether produced domestically or imported, meet British animal welfare standards"" - @James_CIWF 

#StopCruelImports
https://t.co/x9XSGDxmUI",Agri
2025-04-30 15:17:05+00:00,"As recently as 2016, 90% of food consumed by Americans came from America. #ncag

However, the U.S. has been running an agricultural trade deficit for the last five years. #ncpol https://t.co/qDodIcG9Ll",Agri
2025-04-30 15:36:02+00:00,Kraft Heinz factors tariff-linked inflation uncertainty into outlook downgrades https://t.co/kpz0X1zhAs https://t.co/zed8sJmihl,Agri
2025-04-30 15:43:29+00:00,"The US aggressively pursues unilateralism and “America First,” placing its own interests above the common good of the international community. The US has long reaped substantial benefits from free trade, yet now it wields tariffs as a bargaining chip to demand excessive concessions from other countries.   Remaining silent, compromising, or flinching will only embolden the bully. BRICS countries should unite to oppose all forms of protectionism and firmly uphold the rules-based multilateral trading system with the WTO at its core.  —Chinese FM Wang Yi said during the meeting of BRICS FMs in Rio de Janeiro
https://t.co/OtEYSeg4xs",Agri
2025-04-30 15:53:52+00:00,"TradFi takes breaks…

@defidotapp stays on 24/7 🔥

Swap, bridge, trade, stake, and farm, all in one place, all in your control.

So simple your grandma can use it too. 😉
https://t.co/GEHbgnv8SZ https://t.co/mUhST5RGWl",Agri
2025-04-30 16:35:20+00:00,"Thank you to @RuthJonesLabour for hosting our #StopCruelImports parliamentary event with @AnimalPolicyInt and @RSPCA_official.

If it's too cruel to produce in Britain, then it's too cruel to import to Britain. 

Read more here: https://t.co/xuTCco7tM9 https://t.co/DRdcGipwLo",Agri
2025-04-30 16:38:16+00:00,$50 Billion in agriculture trade deficit in 4 years? Could be why US farmers are hurting. Stop importing so much of our food. #BuyAmerican,Agri
2025-04-30 16:40:17+00:00,"Today’s the final episode of the Food Revolution Summit Docuseries — and it’s a powerful one. 🌎💚

I'm excited to sponsor Episode 8: From Farm to Fork https://t.co/HBzpZVoCFe

Today you'll dive into:
• The hidden costs of conventional food
• Why organic, local, and fair trade labels matter more than you think
• How your food choices can protect ecosystems, preserve water, and promote global healing

If you care about your health and the future of our planet — this is the one to watch.

🎥 Catch the final episode while it’s still free: https://t.co/HBzpZVoCFe

#FoodRevolution #SustainableFood #FromFarmToFork",Agri
2025-04-30 16:52:41+00:00,"$aprMON (@apr_labs) Now Live on AZEx!

👉 Stake $MON on @apr_labs to mint  1:1 $aprMON
👉 Add $aprMON LP  → farm $AZT yields
👉 Use $aprMON as margin and LONG/SHORT $BTC with 100x leverage on #AZEx
💸 Maximize yields → Harvest tokens → Leverage positions

Trade NOW: https://t.co/tDJFGq02rt

#DeFi #LeverageTrading",Agri
2025-04-30 17:00:00+00:00,"Kristina Farrell (Proulx), CEO of @FoodBevCanada, will speak at our May 7 webinar on ‘Beyond U.S.: Strategies for expanding Canadian trade.’ She’ll share what support Canada’s F&amp;B manufacturers need from government to grow.

https://t.co/MbetR5bSgo

#tariffs #beyondUSA #trade https://t.co/CH2SezDGMf",Agri
2025-04-30 17:21:05+00:00,"If it's too cruel to produce in Britain, then it's too cruel to import to Britain!

Alongside @AnimalPolicyInt &amp; @RSPCA_official we've released a new report calling for urgent action to ensure imports meet British animal welfare standards. 

Read more: https://t.co/xuTCco7tM9 https://t.co/FYKJi229VT",Agri
2025-04-30 17:38:27+00:00,"FutuX is exhibiting at the Nexus of Nature mini-conference, live at the Science of Trade Conference 2025!

@FutuXinfo, We don't just tackle today's food challenges we anticipate tomorrow's threats and building smarter systems to protect food safety for generations to come.

Come and discover how we are redefining the future of food!

📍Landmark Event Centre, Victoria Island, Lagos.
🗓️ May 1st -3rd, 2025

Reserve your spot at https://t.co/hdIWBj4Lzk 

#NexusOfNature #ScienceOfTrade2025 #FoodSecurity
#FutureOfFood
#AgroInnovation
#SustainableAgriculture #OrganicFuture #AgriculturalConsultulting #FutuX",Agri
2025-04-30 18:04:56+00:00,"Watch our booth come to life! Join us at [DIHAD 2025] and see how one visit can make a big difference. Together, we can fight hunger—one step at a time.
Find us at [Dubai World Trade Centre] | We're here all day https://t.co/oCTUs07vbC",Agri
2025-04-30 18:14:35+00:00,"Step into our booth at [DIHAD 2025] and hear it from the source—Mohsen Sarhan shares how the Egyptian Food Bank is leading the fight against hunger.
Be part of the change. Visit us today and see how you can make a difference!
[Dubai World Trade Centre] | We’re here all day. https://t.co/sQvXobPeDR",Agri
2025-04-30 18:23:46+00:00,Food sovereignty is national sovereignty. Full stop. The good people of Wilmot have been under threat of expropriation. Farmers deserve our respect &amp; support. 🇨🇦 agriculture sector is our strength. Sign the petition: https://t.co/Zp2z8XYZvx #Trade #onpoli https://t.co/Zc04kShmqG,Agri
2025-04-30 18:45:00+00:00,"#FromTheSouth News Bits | On the second day of the Rio de Janeiro-based talks, China, Brazil, and other members of the BRICS group denounced the “resurgence of trade protectionism” revived by United States President Donald Trump's trade war. https://t.co/lBtSkZAT1x",Agri
2025-04-30 18:48:43+00:00,"On Day 2 of DIHAD, Mohsen Sarhan breaks down the purpose driving everything we do at the Egyptian Food Bank.
Pass by the booth. Hear the story. Be part of the change.
Dubai World Trade Centre | All day long. https://t.co/EZRenIJC0A",Agri
2025-04-30 19:42:23+00:00,"It is vital that MPs are able to scrutinise and vote on any trade deals agreed with the US; a deal which could have serious impacts, such as lowering food standards. 

Today, Ed Davey and I called on the Prime Minister to keep his promise to allow MPs to vote on a US trade deal. https://t.co/GicOa53rP4",Agri
2025-04-30 19:48:36+00:00,"With its top 10 companies, 🇵🇰 successfully showcased its rich agri-food potential at #SIALCanada2025 in Toronto. B2B Networking Event arranged by @PakinToronto brought together over 50 businesses for impactful conversations &amp; trade opportunities. @HCmsaleem visited 🇵🇰 pavilion. https://t.co/Py5R96a5xW",Agri
2025-04-30 20:18:00+00:00,"An overwhelming 84% of British people support restricting or banning low-welfare imports that don't meet UK standards.

@James_CIWF spoke to @FarmersWeekly to call for legislation to #StopCruelImports. ⬇️ 
https://t.co/XJ0VgO1IBx",Agri
2025-04-30 21:00:38+00:00,"If you're looking for a sign to book your event at the Agri-food Hub &amp; Trade Centre, this is it… 👀

🔗 https://t.co/7JHdarnHpd https://t.co/QSBD4LNwHR",Agri
2025-04-30 21:48:40+00:00,"A #tribute to our #USA #family #farmers!

https://t.co/upkJDtZAPs

#farmers #lastfarm #farms #USAfarms #tariffs #farm #smallfarms #saveourfarms #usafarm #familyfarm #generational #farming",Agri
2025-04-30 21:50:32+00:00,"A #tribute to our #unitedstates #family #farmers!

https://t.co/upkJDtZAPs

#lastfarm #farms #USAfarms #tariffs #farm #smallfarms #saveourfarms #usafarm #familyfarm #generational #farming",Agri
2025-04-30 21:52:23+00:00,"This week I attended @Animal Policy International, Compassion in World Farming, and the @RSPCA_official's parliamentary event  to stop cruel imports into Britain from countries with much lower or inexistent animal welfare standards.
We also need to end caged hens 🐔 https://t.co/2xOOFKqzAL",Agri
2025-05-01 05:20:00+00:00,"🇨🇳 CHINA RETAILERS SLASH META AD SPEND AFTER TRUMP TRADE CRACKDOWN

Meta’s CFO Susan Li says “Asia-based e-commerce exporters” cut back on Facebook and Instagram ads after Trump ended China’s de minimis loophole. 

Retail giants like Temu and Shein redirected some spending—but overall, it dropped below April levels. 

Q1 Asia-Pacific ad revenue missed forecasts.

Reality Labs posted a $4.2B loss, and hardware costs surged. 

Meta’s rerouting supply chains as uncertainty mounts. 

Li:

“There’s just a lot of uncertainty” 

Trump’s 145% tariffs may be turning Big Tech’s ad stream into a trickle.

Source: CNBC",Agri
2025-05-01 09:19:24+00:00,"Meanwhile in Solana core land…
While CT was busy building GPT agents that YOLO trade and farming engagement points, Solana tried to quietly flip the tokenomics meta.

It almost worked.

The underhyped story of SIMD-123, SIMD-228, and why validator politics might be Solana's spiciest drama.

Act I: The good, the fee, and the ugly.
Early 2025, two governance proposals hit the chain:

SIMD-123: Let validators share tx fees with stakers (finally).

SIMD-228: Cut inflation from 4.5% to 0.87% (basically a halving, but spicier).

Both were protocol-level upgrades. Both had economic implications. Only one survived.

SIMD-123: Fee-sharing for the people.
This one passed. And yeah, it's a big deal.

For the first time, validators can share transaction fees with delegators on-chain. No off-chain accounting. No spreadsheets in Telegram.

This means:

Staking is now juiced with real usage-based rewards (not just inflation).

Validators compete with real economics (set-your-own commission vibes).

More incentive alignment equals better UX for stakers.

It passed with ~75% support. Almost no one opposed it. Feels like the network finally caught up to Jito vibes.

SIMD-228: The inflation flippening that wasn't.
This one almost broke Crypto Twitter if anyone had noticed.

SIMD-228 wanted to:

Scrap the 4.5% fixed inflation.

Move to a ""smart emissions"" model.

Scale inflation based on staking participation.

In short: Stop overpaying for security no one's asking for.

Backers included big brains like Anatoly and Burniske.
Result: 61.4% yes. Not enough. Didn't pass.

Why it failed: Validator hunger games.
Turns out, dropping rewards from ~5% APY to ~1.5% sounds nice —
Unless you're a small validator with razor-thin margins.

SIMD-228 would've slashed protocol issuance. Good for tokenomics. Bad for validators who survive on inflation and charge 0% commission to stay competitive.

It split the validator set:

Big guys wanted lower inflation for long-term health.

Small guys said ""pls we need to eat"".

And the small guys won. By just 5%.

Record turnout. Zero headlines.
74% of staked SOL voted. The highest in Solana history. That's more than the US presidential election turnout.

910 validators showed up to vote. The result:

SIMD-123: Approved.

SIMD-228: Rejected.

Solana: Officially governed by humans, not vibes.

Governance maturity is real. But so is the political tension.

Why this matters.
With SIMD-123, Solana just made staking better.

This is huge:

It rewards actual usage, not just emissions.

Aligns stakers with network activity.

Makes the protocol more sustainable.

Think of it like ETH tips but on steroids.
And unlike Ethereum, you don't need to build a staking dashboard in Rust just to track it.

What SIMD-228 almost unlocked.
If it had passed:

Inflation drops to under 1 percent.

SOL supply tightens.

Stakers earn less, but SOL holders win long-term.

Call it the ultrasound money arc nobody expected from Solana.

But the network blinked. Not because the logic was wrong — because the timing was.

The hidden unlock: Solana's social layer.
What this whole saga showed: Solana's governance actually works.

It's not LARPing.

People showed up. Validators debated. Helius ran analysis. SolanaCompass posted turnout charts. CT lurked silently.

You might not care about protocol politics.
But they're what separate real chains from L2 flavor-of-the-week.

Ok so what now?
SIMD-123 kicks in. Staking gets sweeter.
SIMD-228 might return. But phased, gentler, maybe with validator subsidies baked in.

And governance on Solana just got a lot more interesting.

This isn't just throughput and TPS anymore.
It's economics. It's politics. It's a validator civil war with yield on the line.

Final boss level: Underrated Solana arc.
While everyone's playing attention games, Solana is quietly rewriting the base layer economics.

The next few months:

Firedancer gets closer to mainnet.

Helius and RPC heads decouple read-write infra.

SIMD-228 comes back… stronger?

If you're fading Solana because you think it's old news,
You might miss the part where it becomes the most performant and economically sustainable L1 out there.

Stay tuned. Inflation may not have dropped but the heat's rising.",Agri
2025-05-01 10:44:03+00:00,"A good day to remind you that I will be exhibiting at the NBC trade fair ilorin on the 31st May and 1st of June at the Banquet hall opp Gov House. Come with your friends and families to shop our grills and dried proteins, food items at unbeatable prices. I can’t wait to see you. https://t.co/Og88JQSJl5",Agri
2025-05-01 11:43:37+00:00,"Malaysia's halal product exports 2024   

#BernamaNews #InfograhicBernama #Halal #Food https://t.co/WEBXnW4qMO",Agri
2025-05-01 12:30:00+00:00,"SIAL Canada’s annual trade show is a great place to explore some of the fantastic food products that are made right here in Ontario. If you get the chance, make sure to stop by today! https://t.co/Vy9Ce78MJq",Agri
2025-05-01 12:50:09+00:00,"""E-Commerce Sellers Brace for End of De Minimis""
➡️ The trade provision that allows companies to avoid duties on shipments worth $800 or less is ending for products made in China this Friday May 2nd

➡️ E-commerce sellers fear tariffs, with 80% saying their company’s survival is threatened if de minimis ends.

➡️ Companies like Kuru Footwear and ThirdLove are restructuring supply chains to avoid tariffs on Chinese goods

via @WSJ @ByLizYoung
https://t.co/WU7bFldoRY",Agri
2025-05-01 13:01:35+00:00,"#Wales is a destination bursting with culinary excellence, and now you can explore all its Michelin-starred gems in one place with our Travel Trade tailored guide ⭐
https://t.co/Um0B5k4uS6
© Ynyshir Restaurant &amp; Rooms / Credit: Eleonora Boscarelli
© Crown Copyright https://t.co/QO1PI37F2x",Agri
2025-05-01 13:08:15+00:00,"CEO/Executive Director Brendan Wilson is in India this week for meetings with key importers, distributors, and retailers in New Delhi, Bangalore, and Mumbai. The visit aims to strengthen collaboration between Indian businesses and U.S. exporters participating in our programs. https://t.co/KxjAveUL5B",Agri
2025-05-01 13:13:27+00:00,"China Tariff Now Fully Hits Online Sellers As US De Minimis Import Exception Rule Ends

#deminimis #tariffs #ecommerce #ChinaTrade #USEconomy #TrumpTariffs #SupplyChain #SmallBusiness #OnlineRetail #TradePolicy #USChina

https://t.co/ZF5e6jjmKI https://t.co/Az3fGpz57m",Agri
2025-05-01 13:39:13+00:00,"Shein, Temu and Amazon have built their US success on the ""de minimis"" loophole. But President Trump signed an executive order to close that loophole starting May 2.

@b_muzz explains how losing it could make prices go up and shipping get slower https://t.co/nnVlRRT9aM https://t.co/5Dmd5qIdo9",Agri
2025-05-01 13:39:26+00:00,"At @CTATech, we believe in fair trade. In eliminating de minimis for imports from China &amp; HK, effective after midnight tonight, the President made the right decision to level the playing field for American companies paying tariffs on imports from China. https://t.co/SUJjgkOZMt",Agri
2025-05-01 14:04:47+00:00,"The Tories claim to support British farming but failed to back our motion to block the unfair farming pay cuts. 

But is that really a surprise from the party of botched trade deals, rocketing energy bills, and false promises? https://t.co/1nb8Zfz78C",Agri
2025-05-01 14:07:59+00:00,"One of the Trump officials says they have already run to Target to bulk-buy toilet paper, some types of food, and other household supplies.

More: https://t.co/cPIraU03GV https://t.co/kkA0kdqblD",Agri
2025-05-01 14:30:15+00:00,"It’s Day 2 and we’re live! 🎉 The Egyptian Food Bank booth is open and ready to welcome you.
Come learn more about our mission to fight hunger—and how you can be part of the impact.
Find us at Dubai World Trade Centre | We’re here all day https://t.co/BIim2mTOYo",Agri
2025-05-01 15:00:16+00:00,"The Saskatchewan 2025 Agri-Value Forum is one week away! 
Hosted by the Government of Saskatchewan, the Agri-Value Forum is an opportunity for Saskatchewan's value-added sector to learn and network.
 
Register now at https://t.co/WkgO4l0kGK 
 
#InvestSK #SaskAg https://t.co/H73Tef1HW4",Agri
2025-05-01 15:15:05+00:00,Why the USA sometimes struggled in some food exports over the years before Trump Tariffs. https://t.co/w7pkOCiSel,Agri
