timestamp,industry,cleaned_text
2025-04-14 18:52:06+00:00,Energy,discover the impact of president trump's new tariffs on oil imports and the automotive industry. learn how these measures could affect international trade and u.s. businesses: tarriffs tradepolicy
2025-04-14 18:55:38+00:00,Energy,"wale edun: despite global trade uncertainties, nigeria is stabilizing — with improved growth, refined oil capacity, and private sector-led progress. president tinubu is committed to jobs, infrastructure & industrialization."
2025-04-14 19:36:41+00:00,Energy,those who favor oil and gas development in alaska may be wondering whether president trump is truly on their side.
2025-04-14 20:00:14+00:00,Energy,"which us states export the most to china? top exports include agricultural goods (soy beans especially), electronic equipment, and oil and gas. graphictruth via :"
2025-04-14 20:00:17+00:00,Energy,"on russian telegram: gasprom budgets already rely on trump’s seizure of ukraine’s gas pipelines to secure russian gas exports. russia plans to restore its position in the gas market by 2030, with comrade trump’s support. 1/4"
2025-04-14 20:17:29+00:00,Energy,“u.s. gas covered 16.7% of eu imports last year - behind norway with 33.6% and russia with 18.8%. russia’s share will drop below 10% this year after ukraine shut pipelines. the remaining flows are mainly lng from novatek. the eu is preparing to buy more uslng as trump wants the eu to lower its trade deficit with the us.” source: reuters
2025-04-14 20:19:29+00:00,Energy,"after doug ford’s traitorous remarks today, i hope doug ford suffers the brunt of trump tariffs and pays a political price for his alliance with the ev industry cultists."
2025-04-14 20:20:35+00:00,Energy,"analyst targets aren't everything, but here's 5 stocks with analyst targets more than 80% above current prices. 1. the trade desk | $ttd revenue growth: 22.3% ev/sales: 7.8x net income margin: 24.6%"
2025-04-14 21:22:40+00:00,Energy,"u.s. imports about $200 billion in food each year. even the lower 10% tariff on many countries will affect the prices of imports from europe and latin america, like beer, wine, coffee, and olive oil"
2025-04-14 21:33:04+00:00,Energy,trump’s tariff rollercoaster ride has had a significant impact on one key commodity: oil.
2025-04-14 21:35:23+00:00,Energy,we'll phase out russian oil and gas imports in may - eu.
2025-04-14 21:41:52+00:00,Energy,"bannon: the us holds tremendous leverage over the ccp, with a key example being its ability to completely cut off iranian oil exports to china. the ccp will not back down voluntarily—they must be defeated, as they have no concern for how many chinese people are sacrificed ascannonfodder. 美国对中国共产党拥有巨大的影响力，一个关键的例子就是美国有能力完全切断伊朗对中国的石油出口。中国共产党不会自愿退缩——他们必须被击败，因为他们毫不关心有多少中国人被当作炮灰牺牲。"
2025-04-14 21:44:48+00:00,Energy,"tesla ai update + tariff war news tesla now uses fsd unsupervised (yes, unsupervised!) to move cars at giga texas — over 50k+ driverless miles logged. also: the us-china tariff war is heating up. trump’s new 145% tariffs spare chips & phones, but china hits back with a ban on key minerals! breaks it all down — including elon’s take. $tsla"
2025-04-14 21:50:08+00:00,Energy,"opec cut its 2025 global oil demand growth forecast on monday for the first time since december, citing the impact of data received for the first quarter and trade tariffs announced by the united states."
2025-04-14 21:53:02+00:00,Energy,"latest news merz backs taurus missiles for ukraine, eyeing russian supply line. eu plan to end russian oil and gas imports due out in may, — reuters during trump's presidency, us aid has almost stopped, and putin has seized 20% of ukraine, — zelenskyy g7 considers reducing russia’s oil price cap, — the guardian belgium asks italy to produce its future f-35 fighter jets as alternative to us, — army recognition trump says he's considering exempting auto companies from tariffs iranian foreign minister to visit russia before new talks with us, — reuters us mistakenly deports man to el salvador prison, won't send him back — nbc news japan starts production of a new fleet of opv, — naval news trump's iphone olive branch is a significant trade war retreat. france calls on eu to impose new sanctions against russia after ""palm sunday massacre"" in sumy. algeria to expel 12 french embassy officials. uk intelligence says inflation in russia will increase pressure on its ability to sustain high defense spending, — ukrinform more than 200 civilians killed as sudan’s rsf attacks darfur displacement camps, — the guardian north korea is making what could be its largest, most advanced warship ever, new satellite photos show, — cnn missile maker mbda hits snags in effort to re-arm europe, — ft trump attacks on law firms begin to chill pro bono work on causes he doesn't like, — npr the 'world's coolest dictator' president nayib bukele of el salvador hold a meeting meets with trump polish foreign minister radosław sikorski says hungary lacks 'moral clarity' over russia zelenskyy: zelensky: russian state propagandists are preparing their audience for the fact that diplomacy will not yield results trump isn't ending the war in ukraine, he's prolonging it — the telegraph britain sent ukraine a tranche of $990 million as part of a loan that will be repaid at the expense of frozen russian assets — reuters the next, 17th package of sanctions by eu against russia may include the russian rosatom, export of russian liquefied gas and ""shadow fleet"". lithuania has allocated €10 million for the production of ukrainian long-range weapons. the german company quantum-systems and the ukrainian company frontline signed a memorandum of cooperation in the field of production and integration of defense technologies after taking office, merz may visit paris, warsaw and kyiv, — bild german chancellor elections to be held on may 6 future german chancellor merz will likely make his first international visit to ukraine, — welt trump on russia's attack on ukraine: ""biden could have stopped it. zelensky could have stopped it. putin shouldn't have started it. everyone is to blame."" uk sent ukraine $990 million to buy air defences and artillery, backed by frozen russian assets prague city hall will transfer to afu cars from scrapyards that no one has taken. zelensky invited trump to visit ukraine so that he could ""understand what is happening here."" saab ceo confirms gripen talks continue with canada as the country reexamines its f-35 procurement, — army recognition saudi arabia’s next move could hit oil prices hard, — oil prices unemployment fears hit worst levels since covid as tariffs fuel inflation outlook, fed survey shows, — cnbc turkish firm to set up joint defense production facility in indonesia, — daily sabah pastor mark burns: i was wrong. i now believe that supporting ukraine is ""america first!"" presidet zelenskyy invited eu leaders to kyiv on may 9 to counter putin's ""victory parade,"" — politico"
2025-04-14 22:28:15+00:00,Energy,"they crash it. then print. you stay broke. trump didn’t start a trade war. he just started the setup for the next money-printing cycle. the sheep are focused on ev tariffs. the smart ones? they’re watching global m2 quietly tick back up. trade war = market panic panic = rate cuts rate cuts = liquidity flood liquidity flood = bitcoin pumps, hard this isn’t politics. it’s power plays. trump tanks markets on purpose so the fed has to print. they crash it. then save it. then take the credit. meanwhile, real ones are already stacking bitcoin. this is how wealth is transferred during chaos. you either buy the fear or become the victim of it. stop reading headlines. start reading liquidity."
2025-04-14 22:59:53+00:00,Energy,"goldman sachs backs long gold, short oil trade as global recession fears widen"
2025-04-14 23:03:54+00:00,Energy,"xi now raising trump’s tariffs by halting magnet and critical minerals exports to the us. china has 90% of rare earth refining producing essential magnets. us is not self sufficient. like oil once was, rare earths are now the trump card in this global power play."
2025-04-14 23:10:48+00:00,Energy,those who favor oil and gas development in alaska may be wondering whether president trump is truly on their side.
2025-04-14 23:12:03+00:00,Energy,"after $tsla bulls said auto-tariffs are good for tesla, i can't wait for them to explain how removing them will also be good for tesla."
2025-04-14 23:25:00+00:00,Energy,"many oil companies depend on imports targeted by tariffs to sustain their field operations, trade groups said. at least half of critical equipment, including casing that protects drilling equipment, is sourced internationally."
2025-04-15 14:09:04+00:00,Energy,"analysis: any prolonged trade war between the us and china will impact the price of oil, disrupt supply chains, and reduce foreign investment how a us-china trade war could impact the middle east"
2025-04-15 14:09:20+00:00,Energy,"2 for 1 combo today! now that we've just added support for on ethos, we'll let you in on a little secret. you can also use etf500 to pay your gas fees when you trade it! are you in the elon trump fart cult?"
2025-04-15 14:15:09+00:00,Energy,"a steep drop in crude oil prices largely due to u.s. president donald trump's tariffs will squeeze budgets of emerging market oil exporters, analysts said, while the potential economic slowdown could also curb any benefits for importers."
2025-04-15 15:40:11+00:00,Energy,"world oil demand, u.s. supply to grow more slowly on tariff tensions, iea says"
2025-04-15 15:55:05+00:00,Energy,"representative marjorie taylor greene sold us treasuries and bought stakes in amazon, blackstone and tesla the day before president donald trump put a 90-day pause on retaliatory tariffs and prompted a market rally."
2025-04-15 16:10:07+00:00,Energy,"trump's tariffs are helping to create some of the worst conditions for the oil industry so far this century, says"
2025-04-15 16:15:11+00:00,Energy,indonesia to propose $10 billion us energy imports increase in tariff talks
2025-04-15 16:15:34+00:00,Energy,"nopa u.s. crush, march 2025: 194.551 mln bu of soybeans -0.9% yoy below average trade guess of 197.602 mln soyoil stocks 1.498 bln lbs -0.3% from feb; -19% yoy 10-year march low first oil stock decline in 6 months trade expected 1.617 bln lbs"
2025-04-15 16:25:00+00:00,Energy,"global oil demand will grow at its slowest rate for five years in 2025 and us production rises will also taper off, due to trump’s tariffs on trading partners and their retaliatory moves, the international energy agency said"
2025-04-15 16:40:01+00:00,Energy,russia’s oil earnings hit their lowest since mid-2023 as exports fall for the third week.
2025-04-15 16:50:16+00:00,Energy,"representative marjorie taylor greene sold us treasuries and bought stakes in amazon, blackstone and tesla the day before president donald trump put a 90-day pause on retaliatory tariffs and prompted a market rally."
2025-04-15 17:09:03+00:00,Energy,"jaishankar spills the tea on western hypocrisy ""they themselves reduced their gas and oil imports for their public, but didn’t stop them completely."""
2025-04-15 17:28:13+00:00,Energy,tesla “best positioned” for trump tariffs among automakers: analyst $tsla tesla $trump donaldtrump
2025-04-15 18:05:13+00:00,Energy,"china will again ask for a wto disputes panel for eu ev tariffs on apr 25, according to the agenda eu rejected the request in march so it will be established automatically next friday"
2025-04-15 18:45:00+00:00,Energy,"bannon: the us holds tremendous leverage over the ccp, with a key example being its ability to completely cut off iranian oil exports to china. the ccp will not back down voluntarily—they must be defeated, as they have no concern for how many chinese people are sacrificed ascannonfodder. 【2025/4/12-5】 美國對中國共產黨擁有巨大的影響力，一個關鍵的例子就是美國有能力完全切斷伊朗對中國的石油出口。中國共產黨不會自願退縮——他們必須被擊敗，因為他們毫不關心有多少中國人被當作炮灰犧牲。 【2025/4/12聯盟譯統任務-5】 nfscmultitranslation"
2025-04-15 18:59:17+00:00,Energy,"are markets at a crossroads as trade talks intensify and crude oil consolidates? , stonex’s chief commodities economist, breaks down the market’s response to tariff escalations, crude oil’s alignment with equity markets, and what’s ahead for the us planting season. watch the full video: commodities tariffs tradewar"
2025-04-15 19:10:00+00:00,Energy,"the us oil industry, despite calls by trump to 'drill baby drill,' may actually slow activity, the international energy agency said. more here"
2025-04-15 19:10:02+00:00,Energy,"pakistan is exploring the option of importing crude oil from the united states for the first time, aiming to promote balanced trade and expand energy partnerships. pakistanus energypartnership oilimports tradeexpansion economiccooperation"
2025-04-15 19:12:32+00:00,Energy,"oil prices fell as the us trade war and oversupply concerns deepened, with the iea slashing its demand forecast and warning of a surplus lasting into 2026."
2025-04-15 19:19:53+00:00,Energy,the money machine - second gen fully automated ai powered trading system just went into full testing in trade ideas pro for the first time ever. internally but you see it! huge progress. daytrading $aapl $spy $tsla $nvda
2025-04-15 19:24:07+00:00,Energy,"norway has over $1.8 trillion in a sovereign wealth fund from oil and gas revenues. the uk has no such thing. also, despite having huge natural energy resources, the uk imports £40 billion of energy a year from norway."
2025-04-15 19:45:10+00:00,Energy,"global oil demand will grow at its slowest rate for five years in 2025 and u.s. production rises will also taper off, due to u.s. president donald trump’s tariffs on trading partners and their retaliatory moves, the international energy agency said."
2025-04-15 19:55:30+00:00,Energy,"canada’s ag sector didn’t start this fight — but we’re being crushed by it. in response to ev tariffs, china has slammed our exports with 100% duties. 100% on our peas. and 100% on our canola. gone from the chinese market. this isn’t about evs. it’s about livelihoods. it’s time ottawa stops making farmers the collateral damage of their political games. fairtradeforall farmersdeservebetter openmarketsnow"
2025-04-15 20:25:07+00:00,Energy,"indonesia will propose increasing its imports of crude oil and liquefied petroleum gas from the united states by around $10 billion as part of its tariff negotiations, energy minister bahlil lahadalia told local media on tuesday."
2025-04-15 20:30:00+00:00,Energy,"the us oil industry, despite calls by trump to 'drill baby drill,' may actually slow activity, the international energy agency said"
2025-04-15 20:31:55+00:00,Energy,"""colleges and universities are among america’s most competitive international exporters. in dollar terms, last year, the united states sold more educational services to the rest of the world than it sold in natural gas and coal combined,"" writes"
2025-04-15 20:48:33+00:00,Energy,"gas? lemonheads never heard of it. just 1–2 lemx nfts may cover your gas across lemonchain. bridge, trade, swap, stake. no pain. no limits. fuel. on-chain. in your wallet. millions will join and scramble for gas relief. you? already covered. the smart minted early. the rest will feel the pinch. lemonchain rewards the early. always has. always will. lemonheads gonna flex that life."
2025-04-15 20:52:36+00:00,Energy,".: ""trump has managed to isolate china from the rest of the world."" : ""there's reporting now that japan & south korea are negotiating trade deals with china. that the eu is eliminating chinese ev tariffs. i'm concerned you're not familiar with which country is being isolated- doesn't look like it's china."""
2025-04-15 21:06:21+00:00,Energy,"elon on tariffs: ""i think you need to be careful with tariffs. i deal a lot with supply chain issues, like the global automotive supply chain for tesla, for example, is incredibly complex.”"
2025-04-15 21:13:18+00:00,Energy,"on this episode of the elon, inc. podcast, joins to discuss what's happening at doge and how tesla shares are doing amid tariff-inspired volatility"
2025-04-15 21:13:20+00:00,Energy,"on this episode of the elon, inc. podcast, joins to discuss what's happening at doge and how tesla shares are doing amid tariff-inspired volatility"
2025-04-15 21:13:21+00:00,Energy,"on this episode of the elon, inc. podcast, joins to discuss what's happening at doge and how tesla shares are doing amid tariff-inspired volatility"
2025-04-15 21:35:54+00:00,Energy,winning 10 billion increase proposal crude oil +liquified petro. humm wouldn't get nothing if trump didn't mention tariffs
2025-04-15 22:00:14+00:00,Energy,the trade war has crushed energy; two stocks that could still win
2025-04-15 22:53:12+00:00,Energy,"rivian ceo discusses tariffs, says ev maker has 'very us-centric supply chain'"
2025-04-15 23:25:00+00:00,Energy,"many oil companies depend on imports targeted by tariffs to sustain their field operations, trade groups said. at least half of critical equipment, including casing that protects drilling equipment, is sourced internationally."
2025-04-15 23:39:27+00:00,Energy,tariffs stressing you out? guess what wont stress you or your pocket book out now
2025-04-15 23:40:55+00:00,Energy,"if the trades are not onchain, can you really trust them? every single order on can be verified on the block explorer using the 'dex' smart contract. fully transparent decentralized & secure zero gas fees trade with confidence, on metal x"
2025-04-15 23:55:00+00:00,Energy,"tesla ships 3,499 new model y suvs from china to australia global rollout begins—trump’s tariffs force s & x off shelves tesla’s giga shanghai just loaded 3,499 vehicles onto the great pioneering, headed for australia—marking the first global export of the refreshed model y. of those, 3,015 are the updated suv, featuring bold new lightbars and interior upgrades. the shipment lands at port kembla before hitting aussie driveways. tesla sold 74,127 cars in china in march, but exports from the factory hit 4,701. source: teslarati"
2025-04-16 17:41:41+00:00,Energy,"not tariffs, you moron, rather trump’s ditching of all the idiotic and self destructive “green” regulations and taxes on coal, gas and oil. costofnetzero renewables"
2025-04-16 18:01:00+00:00,Energy,"tomorrow’s grainmarketreport features a market focus on us soya oil exports, which are showing an unexpected upswing in the current 2024/25 (oct/sep) trade year."
2025-04-16 18:11:05+00:00,Energy,chinese refiners are importing record amounts of canadian crude after slashing purchases of us oil by roughly 90% amid escalating trade tensions
2025-04-16 18:18:42+00:00,Energy,"new: amid the trade war, china shifts focus from the u.s. to canada for more oil."
2025-04-16 18:51:18+00:00,Energy,china pivots from us to canada for more oil as trade war worsens
2025-04-16 18:53:45+00:00,Energy,"the trump administration has made one thing clear: we will apply maximum pressure on iran and disrupt the regime’s oil supply chain and exports, which support terrorist proxies and partners. any refinery, company, or broker that chooses to purchase iranian oil or facilitate iran’s oil trade places itself at serious risk. we are prepared to take all actions available to get iran’s energy exports down to zero, where they belong, and keep americans safe."
2025-04-16 18:58:11+00:00,Energy,china pivots from u.s. to canada for more oil as trade war worsens
2025-04-16 19:11:59+00:00,Energy,"apikur last press release this is the standoff for the oil in kurdistan, with the iraq government. they want their contracts honored and back pay for when the pipeline was shutdown in 2023 and they want it in writting what they will get for exports in the futuer. march 28, 2025 read designated international oil companies (iocs), along with the kurdistan regional government, have been negotiating in good faith with the government of iraq (goi), including directly with prime minister sudani’s office, to reach a resolution to resume exports through the iraqi-türkiye pipeline in accordance with our legal agreements and the iraqi budget law. we understand today the ministry of oil has demonstrated it is unwilling to negotiate a solution that honors iocs contract sanctity and is attempting to establish a process to unilaterally alter the economic framework of legal and valid contracts between the krg and iocs. these actions by the ministry of oil are not acceptable, and the member companies of apikur will not resume exports until there is commitment from the goi to honorourcontracts including payment surety for past and future exports. - ends - these are mostly us companies about apikur: apikur’s objective and purpose is to promote the kri as an attractive destination for international oil and gas companies, service providers and investors. in addition, apikur aims to advocate for and represent the common interests of its members, function as a joint and effective voice towards all relevant stakeholders, whether in the kri or elsewhere, and provide a forum for its members to share appropriate public industry information and best practices."
2025-04-16 19:36:30+00:00,Energy,*china pivots from us to canada for more oil amid trade war
2025-04-16 19:50:57+00:00,Energy,treasury sec. threatens to level iran's energy exports to zero bessent's ready to completely destroy iran's oil trade all to 'keep americans safe'
2025-04-16 19:55:05+00:00,Energy,"eu needs higher lng imports to meet summer demand, storage targets: acer eu ended winter with gas storage sites 33.8% full unfavorable seasonal spreads may deter summer injections full story:"
2025-04-16 20:09:29+00:00,Energy,the truth about tariffs and electricity in ontario . who's really being punished? you. from . onpoli tariffs trump tradewars windenergy
2025-04-16 20:17:00+00:00,Energy,"just in: chinese refiners are importing record amounts of canadian crude after slashing purchases of us oil by roughly 90% amid escalating trade war, per bloomberg."
2025-04-16 20:22:23+00:00,Energy,"just in: chinese refineries are now importing unprecedented volumes of canadian crude, significantly boosting canada's economy. this comes after a dramatic -90% reduction in their us oil imports, driven by the intensifying tariff war conflict."
2025-04-16 20:25:02+00:00,Energy,"breaking: china has decided to import a record amount of canadian crude, while they cut purchases of us oil by ~ 90% thanks to trump's trade war. in other word, our former allies are teaming with our adversaries to bypass american oil. thanks trump."
2025-04-16 20:28:18+00:00,Energy,just in: china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war.
2025-04-16 20:34:36+00:00,Energy,china is importing record amounts of canadian oil after reducing its u.s. purchases by 90% amid the trade war.
2025-04-16 20:35:17+00:00,Energy,china turns to canada for oil chinese refiners have cut u.s. oil imports by 90% and are now buying record amounts of canadian crude. source: bloomberg
2025-04-16 20:38:02+00:00,Energy,just in: china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war. crypto trading trump tariffs tariffwar crash stockmarketcrash
2025-04-16 20:38:49+00:00,Energy,just in: china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war. crypto trading trump tariffs tariffwar crash stockmarketcrash
2025-04-16 20:44:52+00:00,Energy,"canada is cashing in on america’s tariff war! just in: canada quietly becoming the biggest winner in the u.s.-china trade war. with china slashing american oil purchases by 90%, canadian energy exports are surging. tariffs meant to isolate china may end up supercharging canada’s economy instead. it may also occur with other countries. could this be the start of a new trade triangle; u.s. pressure, countries pivots, canada profits?"
2025-04-16 20:53:38+00:00,Energy,just in: china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war. crypto trading trump tariffs tariffwar crash stockmarketcrash
2025-04-16 21:17:47+00:00,Energy,"european commission to wean off russian oil, gas imports after trump criticism"
2025-04-16 21:21:48+00:00,Energy,"china turns to canada for oil. chinese refiners have cut u.s. oil imports by 90% and are now buying record amounts of canadian crude, - bloomberg"
2025-04-16 21:29:12+00:00,Energy,"just in: china shifts to canadian oil as refiners slash u.s. imports by 90%, turning to record levels of canadian crude instead."
2025-04-16 21:38:57+00:00,Energy,just in: china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war.
2025-04-16 21:50:51+00:00,Energy,just lol : just in: china just slashed u.s. oil imports by 90%… and is now importing record levels from canada.
2025-04-16 21:54:33+00:00,Energy,china has begun importing record amounts of canadian crude oil while slashing purchases of us oil by roughly 90% amid a growing trade war
2025-04-16 22:06:18+00:00,Energy,china importing oil from canada and beef from australia. how are those tariffs going ?
2025-04-16 22:15:00+00:00,Energy,china bypassing tariffs by buying oil from canada and beef from australia. next
2025-04-16 22:22:20+00:00,Energy,the us treasury department has imposed sanctions on seven entities and five oil tankers for their links to iranian oil exports. these sanctions games are nothing more than the old us tactics
2025-04-16 22:30:20+00:00,Energy,"india plans to end taxes on u.s. ethane and liquefied petroleum gas (lpg) imports under broader negotiations with washington as it looks to reduce its trade surplus and ease its tariff burden, three sources familiar with the matter said."
2025-04-16 22:32:20+00:00,Energy,"china shifts oil imports from u.s. to canada amid trade war china has significantly increased its oil imports from canada, reaching record levels, while simultaneously reducing its oil purchases from the u.s. by approximately 90%. this shift is occurring amidst ongoing trade tensions between the u.s. and china, which have impacted the oil trade dynamics between these countries. the change in sourcing strategy also reflects china's broader economic strategy of diversifying its energy suppliers."
2025-04-16 22:34:13+00:00,Energy,"eu refuses to impose ban on russian gas imports the european union has refused to impose a ban on the import of lng from russia into europe as part of a new sanctions package, reuters reports."
2025-04-16 22:35:45+00:00,Energy,china is importing record amounts of canadian oil after cutting us purchases by 90% amid trade war.
2025-04-16 22:38:16+00:00,Energy,"china slashed purchases of american oil by 90% and is buying record amount from canada, the 51st state. trade war score so far: beijing 6, trump 0. ."
2025-04-16 23:05:12+00:00,Energy,"despite white house optimism, u.s. shale execs warn that wti crude below $65 threatens growth. “energy dominance” and $50 oil don't mix, says one producer. trade-driven price drops risk u.s. exports, lng projects, and the petroleum trade surplus. shale oilprices energy"
2025-04-16 23:30:00+00:00,Energy,"china turns to canada for oil, cuts u.s. purchases by 90% amid trade war china is importing record volumes of canadian crude, filling the gap left by a 90% drop in u.s. oil purchases. the shift highlights rising trade tensions and china’s effort to diversify energy sources amid geopolitical pressure. source:"
2025-04-16 23:56:15+00:00,Energy,"as the entire democratic free world turns away from america, xi just gave trump the . due to the incompetent conman's boneheaded tariffs, china is turning to canada for oil. $aapl $msft $nvda $amzn $googl $meta $tsla"
2025-04-17 12:08:27+00:00,Energy,the trump administration has put us “energy dominance” at the top of its agenda alongside tariffs and international trade. on at least one measure it already dominates – producing more oil & gas than its two closest competitors combined. but is that a position it can hold? will china’s growing strength in low-carbon technologies give it a competitive edge? and could over-reliance on upstream leave the us exposed? read our view in this month’s wmhorizons:
2025-04-17 13:20:14+00:00,Energy,"after losing nearly 60% ofits gas exports due tothe energy standoff with europe—and failing tosecure anew contract with china—russia’s state gas giant gazprom ispivoting toanunlikely new venture: making home appliances, russian outlet kommersant reported onapril15."
2025-04-17 13:50:02+00:00,Energy,nigeria may have to devalue its naira again as sliding oil prices triggered by us president donald trump’s trade war pressure the budget of africa’s largest crude producer
2025-04-17 14:58:42+00:00,Energy,"new to digibyte? you can buy, sell, trade, and create nfts, right on the digibyte blockchain. no gas fees. no gatekeepers. just pure decentralization. 1download coinomi & set up a wallet 2head to 3login with digi-id 4send some $dgb to your web wallet and boom, you’re in. let’s build like it’s 2021 again. but this time… we’re the early ones."
2025-04-17 15:05:02+00:00,Energy,kinder morgan billionaire co-founder rich kinder has shrugged off concerns in the us natural gas industry over the impact of tariffs on exports
2025-04-17 15:14:38+00:00,Energy,"jobs, jobs, jobs as is set to construct $150 million lithium battery assembly plant in lekki free trade zone and the “establishment of a renewable energy university to boost local skills and innovation”"
2025-04-17 15:22:49+00:00,Energy,"president trump’s “liberation day” tariffs and opec+’s surprise increase in production led to oil prices falling by over 20%. volatility since then has mirrored the turbulent movements in the equity markets, reflecting global trade policy uncertainty"
2025-04-17 15:36:25+00:00,Energy,"opinion: despite protectionist tariffs, ev sales in china and europe led the global market in the first quarter. expanding industrial and trade cooperation between europe and china is essential for driving innovation and growth in the sector. imposing tariffs on chinese evs is counterproductive and detrimental to europe’s energy transition."
2025-04-17 15:45:42+00:00,Energy,a resurgence in uk inflation that has kept the bank of england nervous about cutting interest rates is set to be curbed by energy prices and the dollar tumbling in response to trump’s trade war
2025-04-17 16:08:18+00:00,Energy,tariff negotiations have begun. what's the impact on the commodities? corn soybeans wheat crude oil. oatt
2025-04-17 16:13:38+00:00,Energy,"new notable politician trade alert rep. bruce westerman just disclosed up to $2m of new trades here's what's ""notable"" 1) $1.9m of that were buys 2)this is the first time he's ever filed trades as a 10 year politician 3) he bought oil & gas companies like $xom, $cvx, $bp 4) he is the chair of the committee on natural resources"
2025-04-17 17:00:57+00:00,Energy,"breaking: china slashes its purchases of u.s. oil by 90%, shifting to record imports from canada — often called “america’s 51st state.” trade war score so far: beijing: 6 — trump: 0."
2025-04-17 17:09:44+00:00,Energy,china’s crude oil imports for reference
2025-04-17 18:36:23+00:00,Energy,"breaking: trump goes off on fed chair jerome powell, wants his termination “oil prices are down, groceries (even eggs!) are down, and the usa is getting rich on tariffs. too late should have lowered interest rates, like the ecb, long ago, but he should certainly lower them now. powell’s termination cannot come fast enough!”"
2025-04-17 18:43:25+00:00,Energy,"unified and unstoppable liquidity is not just about crypto. real world assets already looking for place to launch - with near intents you can launch them everywhere all at once. find best place to get steel or oil, while including shipping and tariffs? intents would describe the outcome of delivered goods and require solvers to source and plan delivery. going beyond assets and goods - jobs to be done are just intent for a person or ai to execute. intent settlement becomes a contract that governs how the job will be done and evaluated. it starts with crypto as it’s the fastest moving market. tradfi and commerce are merging with defi and near is at the center of this convergence."
2025-04-17 18:44:30+00:00,Energy,bloomberg: chinese oil refiners have cut their u.s. oil imports by more than 90% and started buying record volumes of canadian oil.
2025-04-17 18:56:33+00:00,Energy,big news for trade and business in scotland. ceo adrian gillespie are in uae . scotland just signed a mou with abu dhabi chamber of commerce . business economy netzero oil gas energy tech food drink sectors professionalservices …
2025-04-17 18:58:02+00:00,Energy,"itwasascam is fake but the criminalenterprise is real! convicted felon47 fraud these people are not ""business men"" they are bargain bin marked down wannabe oligarchs that can't disguise they are charlatans! tariffs"
2025-04-17 19:09:02+00:00,Energy,"deutsche bank says u.s. auto oems are bracing for impact as 25% tariffs hit imported vehicles and parts by may 3. gm, ford may face over $10b in gross cost hikes, while tesla & rivian see smaller exposure. auto sales forecast to drop to 15.4m in 2025. autoindustry tariffs ev"
2025-04-17 19:23:46+00:00,Energy,"nagpur vnit research visvesvaraya national institute of technology(vnit) has developed revolutionary technology to drive electric vehicles(ev) without rare earth elements,highlighting home-grown technology amid the need to cut reliance on imports."
2025-04-17 19:25:04+00:00,Energy,"oil prices are down due to reduced global demand from trump's trade policies, not because inflation is under control. the fed sees through this."
2025-04-17 19:31:42+00:00,Energy,tesla's brand loyalty is slipping in the u.s. as owner trade-ins are up 250% year-over-year.
2025-04-17 19:37:16+00:00,Energy,"i think china already provided a response to that. they just made a deal for canadian crude, and dumped usa gas/oil imports. what's next in the 'winning' plan?"
2025-04-17 19:54:06+00:00,Energy,"china dominates solar. trump tariffs target china. for u.s. solar industry, that means higher costs"
2025-04-17 20:00:08+00:00,Energy,"while the fed keeps talking tough, china’s out here stacking gold, easing liquidity, and hoarding oil. this isn’t a short-term trade — it’s a long-term play for a post-dollar world."
2025-04-17 20:06:49+00:00,Energy,"ppc pipelines, lng liquid natural gas exports. expanding canada's refining of oil and gas coast to coast no more tax on overtime work, after a 40 hr week!"
2025-04-17 20:22:43+00:00,Energy,"""tariffs are making us rich."" us president donald trump claims that america is ""taking in billions and billions of dollars"" as a result of global trade tariffs."
2025-04-17 20:22:59+00:00,Energy,"crude oil looks dead to most people. but commercials — the pros who live in this market — are quietly buying. they don’t trade headlines. they trade value. with positioning shifting and price holding key support, a bounce toward $75–$80 isn’t crazy. watch this space."
2025-04-17 20:40:06+00:00,Energy,"despite slashed ev funding, new tariffs, and declining auto show attendance, the 2025 newyorkautoshow delivered some exciting electric debuts. subaru, kia, lucid & hyundai all showcased new evs headed to dealerships soon - proof the industry’s still charging ahead."
2025-04-17 20:50:50+00:00,Energy,"china's large & fragmented analog chips mkt share back in 2023. ti led w/ 19% followed by adi 13% & skyworks 8% the tariffs will hit them pretty hard. leaving the mkt for both eu & domestic suppliers. look for infineon, st, nxp, silergy, byd, sgmicro & novosense to benefit. ev makers will need to find new suppliers. can byd semi capitalize on this?"
2025-04-17 20:53:10+00:00,Energy,"china dominates solar. trump tariffs target china. for us solar industry, that means higher costs."
2025-04-17 21:24:50+00:00,Energy,the tariffs are boosting tesla relative to other evs?
2025-04-17 21:30:57+00:00,Energy,"in response to donald trump's tariffs, china started to decrease oil imports from the us and increase from canada. we will take it. cdnecon"
2025-04-17 21:39:27+00:00,Energy,"chip war escalates — $nvda banned from selling h20 chips to china, $5.5b hit? tesla doubles down on dojo, tsmc shrugs off tariffs, jensen w deepseek + pelosi tracking"
