timestamp,industry,cleaned_text
2025-04-09 19:11:20+00:00,Agri,golden shower on tariffs and trade
2025-04-09 19:11:28+00:00,Agri,"rule of thumb for import elasticity of tariffs is 1, i.e. 1 point increase in tariff decreases imports by 1%. even before today i had thought the effect becomes non-linear at ever higher rates. so with tariffs on china at 125%, do imports fall to zero? is it a de facto embargo?"
2025-04-09 19:21:16+00:00,Agri,other countries don’t take imports of our food because our food safety guidelines are so low our food is too dangerous for consumption we use globally banned carcinogenic chemicals becase republican approved capitalist greed we are the problem our shit health is the proof
2025-04-09 19:27:19+00:00,Agri,data on china's cooking oil and sugar imports tells us china’s hidden hunger. one in five could starve without food imports
2025-04-09 19:31:52+00:00,Agri,"breaking the intern personally negotiated with president trump and put an end to the madness. we’ve got 90 days of tariff truce. nobody talks about it. deal? now’s the time to drop those reward campaigns, unleash the yield farming, and yeah — governance tokens? bring 'em on. enjoy the break with zero moderation. 'cause after that. who knows?"
2025-04-09 19:57:34+00:00,Agri,these cartoons nail trump's tariff stupidity by substack:
2025-04-09 19:59:21+00:00,Agri,storm x fiva — new yield strategies for slps storm trade has announced a partnership with fiva — the first yield tokenization protocol on ton. now lps can: • earn stable ~25% apy • farm rp faster • monetize future rewards • stack multiple income streams full details in the article: storm fiva defi ton fiva stormtrade yieldfarming lps web3 degens
2025-04-09 20:13:12+00:00,Agri,"house ways and means committee member , whose district exports 40% of its corn and soybeans, stressed global markets are crucial for illinois farmers. u.s. trade rep. jamieson greer said with many countries seeking to negotiate, the tariffs were ""bearing fruit."""
2025-04-09 20:38:09+00:00,Agri,jack on trump's tariff reversal.
2025-04-09 20:45:07+00:00,Agri,"key ag trade partners important for u.s. farm sector revenues & food prices * higher tariffs on u.s. exports could reduce farm sector revenues, as china, mexico, & canada are important destinations for several key u.s. farm commodities. :"
2025-04-09 20:51:28+00:00,Agri,farm bureau appreciates pause in reciprocal tariffs
2025-04-09 20:55:15+00:00,Agri,"donald trump’s decision to pause on higher tariffs is the ""beginning of a return to economic reason and a bit of realism,"" ecb governing council member francois villeroy de galhau says"
2025-04-09 21:08:44+00:00,Agri,"we in partnership with , organised a seminar for 40 parliamentarians focused on food safety in markets, whereby we analysed entire food chain from within the country and imports. as mps we have agreed to continue advocating to the government that the mandate to oversee food safety must be returned to and not be under . this will ensure we protect tanzanians’ health. (9/4/2025, dodoma) foodsafety"
2025-04-09 21:33:02+00:00,Agri,"in this week's irish farmers journal, we analyse the fallout in global trade for dairy, grain, beef and farm machinery. read more about the booming calf trade and get the latest on beef prices as factories try to pour cold water on the trade. plus, don't miss our free crop protection and easter food magazines."
2025-04-09 21:42:44+00:00,Agri,"imagine a nigeria where every nigerian farm produce meets the highest global quality standards, where our agricultural exports no longer face rejection at international borders due to substandard quality. this vision is what brought regulators, policymakers, and industry leaders together at the national quality policy (nnqp) roundtable, co-hosted by the nigeria agribusiness group (nabg) and nigeria national quality council (nnqc) for years, nigerian agribusinesses have grappled with inconsistent quality control, making it difficult for farmers and exporters to access premium markets. the nnqp was designed to change this. but a policy is only as strong as its implementation, and that’s why this gathering was critical. at the roundtable, regulators from federal ministry of livestock, nafdac, ninas, son, naic, naerls, facan, nassi, naqs, crop research institution of nigeria national veterinary research institute and agribusiness stakeholders rolled up their sleeves to break down the nnqp. what it means, how it affects agribusinesses, and the steps needed to bring it to life. discussing regulatory compliance to creating practical action plans, the goal is to transform nigeria’s agricultural sector into one known for excellence and global competitiveness. this isn’t just another policy discussion, it’s about shaping a future where nigerian produce proudly stands on international shelves, meeting the highest standards. the journey has begun, and nabg is committed to ensuring no agribusiness is left behind."
2025-04-09 21:48:32+00:00,Agri,"israel violated the ceasefire it had signed so as to murder 1,500 people, injuring 3,700 others in the process. for 'good' measure, it has also been starving the survivors of food and medicine. and the west continues to fret about trump's on-off tariffs!"
2025-04-09 21:50:20+00:00,Agri,i want to share a short story about tractor brakes that is really about tariffs and trade wars. this story involves an antique i own. my 1957 international harvester 350 wheatland special.
2025-04-09 21:54:48+00:00,Agri,"the same day that republicans backed trump’s tariffs, they passed a budget that rips medicaid and food away from working families—all to giveaway trillions in tax breaks to billionaire donors like elon musk. house democrats serve the working class – not billionaires and ceos."
2025-04-09 22:00:26+00:00,Agri,soak up the sunshine this spring and summer in the original 16 lounge & patio! enjoy unique views of henderson lake and give your guests their own pre-function area. learn more and book your event
2025-04-09 22:01:23+00:00,Agri,"sen adam schiff (d-ca): i'm writing to the white house to demand who knew in advance that the pres trump47 was going to, once again, flip flop on tariffs and r people cashing in? there is just all too much opportunity for people in the wh & the adm 2b"
2025-04-09 22:16:31+00:00,Agri,"welcome to washington, . with a new farm bill, trade negotiations, and more on the horizon, there are big ag issues on deck in washington. thanks for being a voice for nebraska's ag producers!"
2025-04-09 22:37:00+00:00,Agri,tariff war is over the worst days are behind! tariffs are paused for 90 days! i conducted deep research: here's what happened and how the market will respond
2025-04-09 23:00:45+00:00,Agri,chinese imports are being taxed at 104% and u.s. exports to china could face a 84% tariffs starting thursday. the de minimus exemption is also ending.
2025-04-09 23:03:42+00:00,Agri,"i'm going to be as annoying to some of you about shipbuilding and critical minerals moving forward as i have been (and will continue to be) on tariffs and de minimis. i don't actually care but, y'know, fair warning."
2025-04-09 23:55:18+00:00,Agri,"moody’s flags risk for pakistan: new us tariffs could worsen pakistan’s fragile external position due to concentrated exposure in food, textiles, and wood exports. growth outlook under pressure as trade headwinds intensify."
2025-04-10 12:48:29+00:00,Agri,what's the impact of trumptariffswar on india’s engineering exports sector? engineering export promotion council chairman pankaj chadha tells ndtv profit's exporters should brace for “fierce competition” from china. read:
2025-04-10 13:07:56+00:00,Agri,"trade minister visits olam agri wheat-milling facility in kpone olam agri, a leading agribusiness and food company in the country, hosted the minister for trade, agribusiness and industry, mrs elizabeth ofosu-adjare, at its wheat-milling facility in kpone on friday, april 4th, 2025. business news bftonline update"
2025-04-10 13:09:30+00:00,Agri,3 non-negotiables for risk management success: 1. never risk more than 1.5% of account equity per trade 2. use a stop-loss with every entry—no exceptions 3. win rate < risk/reward. aim for setups with at least 2:1 reward stay disciplined. stay funded by
2025-04-10 14:11:04+00:00,Agri,"earlier this week i delivered the keynote at the 2025 food, fuel, fertilizer global summit, highlighting saskatchewan’s growing role in global food and energy security. with $45.4b in exports and record gdp growth, the province continues to attract investment, diversify markets, and deliver for saskatchewan people. learn more: investsk"
2025-04-10 14:54:18+00:00,Agri,"watch | the indian government's decision to end the transshipment facility for bangladesh exports to third countries, except nepal and bhutan, via indian land and airports has had an immediate impact. speaking to dd, pradip kumar de, secretary, petrapole importer exporter welfare association said, ""bangladesh uses india's transit route for regular shipments to nepal and bhutan, sending everything from pharmaceuticals to garments and other materials."" indiabangladeshtrade transshipment petrapoleborder bangladeshexports indiapolicy regionaltrade southasiatrade logisticsindia"
2025-04-10 15:23:23+00:00,Agri,"i have a serious question: why is it that trade and tariff economics elicit such outlandish rancor and hot mess vitriol? the whole topic seems like this instant food fight where groups that have seemed able to discuss and diverge on a wide variety of topics and engage around data are all suddenly yelling at and past one another and unable to have even factual, much less civil discussions. why is this topic such an emotional tripwire? it's sort of baffling to me that this, of all things, should be the undiscussable issue."
2025-04-10 15:56:17+00:00,Agri,news: a delegation from the penguin islands off the coast of namibia has arrived in washington to discuss a possible tariff deal
2025-04-10 16:02:19+00:00,Agri,"come stop by our booth at food hotel asia in singapore 7d2-07 until april 11th. the first couple days saw several large retailers visiting the booth including , sheng siong and . canada also hosted a networking event. see you soon!"
2025-04-10 16:10:28+00:00,Agri,"chart of the day: fifteen percent of u.s. adults say they’re most likely to accelerate purchases that could be affected by new tariffs before they take effect, with food and beverages, apparel and footwear, and pet supplies topping the list. full story:"
2025-04-10 16:31:05+00:00,Agri,"how do dollar tree, five below, lululemon, apple, walmart, best buy and other major importers from china deal with 145% tariffs? how will china respond? further export controls on rare earths? import controls on us farm products? reciprocal tariffs? strategy"
2025-04-10 16:38:43+00:00,Agri,i've done ecommerce. i've done drop shipping. i've done courses. i've done crypto and memecoins. but indoor shrimp farming might be the greatest side hustle i've ever started. - recession-proof - tariff-proof - counterfeit-proof - extremely low startup cost - infinite demand
2025-04-10 16:52:42+00:00,Agri,the tariff apocalypse has not been canceled
2025-04-10 17:14:57+00:00,Agri,february pork & beef exports slip from 2024
2025-04-10 17:26:43+00:00,Agri,"lots of good things coming to the ecosystem soon the price of $nai, first of all, is not looking too bad lately today is seeing a continuation from yesterday's bounce from the tariffs' dip if you follow me, you probably already know that nuklai is about to expand to the space and move on to the next level of its project nuklai nexus is the main evolution that the community's been waiting for, but there's more the nuklai launchpad, for example, is going to provide a good deal of increased passive income for $nai holders the basic apr is 5%, but it can increase by quite a bit, depending on the projects launching on the launchpad that's because stakers will gain access to web3 startups before public listings the team of nuklai has also been hard at work with the communication and networking sides the main example of this is the latest event at with the event focused on ai agents, their evolution, and the implications for the web3 space, as you may imagine and it wasn't the first, nor the last event dedicated to this the partnership with $fet has been especially proficient in making more of these events happen considering how many new partnerships $nai is forging, it will likely increase the network effect the nuklai ecosystem as a whole is hundreds of names strong, counting infrastructure, defi and agents"
2025-04-10 17:42:45+00:00,Agri,"""there's no way that anyone could eat that type of tariff increase."" global resources direct founder and ceo tom o'brien discusses the impact of the escalating tariffs on china on the food industry."
2025-04-10 18:10:59+00:00,Agri,"ethiopia is emphasizing sustainable farming techniques that help improve food production capacity and reduce reliance on food imports. investing in agriculture is critical for food security, focusing on domestic production as a means to achieve national sovereignty."
2025-04-10 18:11:10+00:00,Agri,"the trump tariffs on products you buy are taxes that cost you more money on everything. more for food, gas, building materials, cars, trucks and nearly everything you buy. the american people need economic growth—not higher costs because of tariffs."
2025-04-10 18:15:26+00:00,Agri,"tariffs up, markets down, confusion all around. $dea agent on high alert amidst the chaos. crypto marketvolatility tariffs deacoin"
2025-04-10 18:15:33+00:00,Agri,here’s how you can fight donald trump’s de facto trade embargo on china
2025-04-10 19:03:50+00:00,Agri,mark warner () joins us on to explain how the ieepa is reshaping trade—and why it matters for agri-food players. don’t miss this sharp legal breakdown:
2025-04-10 19:04:09+00:00,Agri,global wheat trade changes in 2024/25 from the :
2025-04-10 19:18:26+00:00,Agri,great to have our minister for agriculture food & marine in conversation with the kentucky agricultural commissioner in this morning discussing the importance of two way trade in the thoroughbred industry
2025-04-10 19:41:01+00:00,Agri,"i’ve reached the stage where i’m willing to just say it - she’s a complete dimwit they are preparing to break all the promises and do the trade deal on american terms - worsening food safety, undermining our welfare rules, and creating a farming race to the bottom"
2025-04-10 19:48:29+00:00,Agri,"cfa is in washington this week for cultivating competitiveness: charting north american prosperity through food & ag conference — important conversations on strengthening trade, innovation & collaboration across borders to keep our ag sector competitive. cdnag"
2025-04-10 20:15:00+00:00,Agri,". contributes $1.5 billion to our economy and employs 12,000 pennsylvanians. it’s a global leader for food and grocery imports. and last week, philaport closed books on it’s busiest quarter in it’s 300 year history. this port is critical to our economy and it’s on the rise — but because of the president trump’s tariffs and the economic uncertainty he's created, goods that come in cost more and businesses are keeping their capital in their pockets. here in pa, we’ve worked across the aisle to cut costs, lower taxes, and create real economic opportunity — but president trump’s tariffs are hurting the union workers at , pennsylvania’s businesses, and everyone who depends on them."
2025-04-10 20:25:14+00:00,Agri,trump’s tariffs almost crashed the economy and republicans voted for a bill that forces cuts to medicaid and food assistance. a bit of a cluster…
2025-04-10 20:37:05+00:00,Agri,dbd lesbians come get your food sombriossakura art trade with !
2025-04-10 20:48:24+00:00,Agri,"as an analyst of the risk of us-china military conflict, it occurs to me that tariffs well over 100% aren't just another tariff. what they really amount to is a de facto trade embargo—one that, if it continues, will largely sever us-china trade links."
2025-04-10 21:30:37+00:00,Agri,legal expertise meets policy insight. mark warner () joins the podcast for a full-spectrum look at the global tariff war. a must-listen for agri-food insiders:
2025-04-10 21:30:39+00:00,Agri,"trump, cz, sbf, bitboy, inflation, tariffs, the vcs, the cabals, china, the aliens, the health and food industry . have all failed us crypto bros! time to blow the cartridge out and restart this bull run by ourselves! love you everyone."
2025-04-10 21:59:00+00:00,Agri,"𝗙𝗥𝗘𝗘 𝗙𝗥𝗜𝗗𝗔𝗬 𝗣𝗼𝗱𝗰𝗮𝘀𝘁! | trump’s trade war. will it work? what is the end game? is there an intergenerational clash at work in all of this? dieuwe de boer joins me to dissect the biggest story of the year. 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲 𝗡𝗢𝗪 𝗼𝗻 𝗦𝗽𝗼𝘁𝗶𝗳𝘆, 𝗶𝗧𝘂𝗻𝗲𝘀 𝗮𝗻𝗱 𝗺𝗼𝗿𝗲 - check out for the links! nzpol nzpolitics"
2025-04-10 22:02:02+00:00,Agri,ifpri have some useful modeling on the effects of tariffs on agricultural trade. look out for ipes-food's analysis soon!
2025-04-10 22:35:22+00:00,Agri,president trump's tariffs mean americans can expect to see even higher food prices on items ranging from coffee to fruits to cheese. it comes at a time when food banks nationwide are reporting record levels of need and after the usda halted more than $500 million in deliveries to those food banks. deema zein reports.
2025-04-10 22:54:49+00:00,Agri,brown skin girl your skin just like pearls the best thing in the world never trade you for anybody else
2025-04-10 23:06:16+00:00,Agri,"as we wrap up a productive week in washington, thank you to riley pagett, the team at and all elected officials, staff, and partners who met with cafta members. we had meaningful conversations on agri-food trade, integrated supply chains, and canada–u.s. collaboration."
2025-04-10 23:30:33+00:00,Agri,nc farmer on concerns over tariffs impacting his business watch the full video here:
2025-04-10 23:46:30+00:00,Agri,threatening my dasher with tariffs (no tip) only to tip them in cash (they spat in my food)
2025-04-10 23:53:44+00:00,Agri,"we are grateful showed up to explain why he, as the sponsor of a bill to eliminate the sales tax on food in utah is unhappy we now have federal tariffs on food."
2025-04-10 23:55:22+00:00,Agri,"a reminder that china's export data shows ~ $525b in exports to the us, about $80b more than the us import data. the us import data is almost certainly off here (misses de minimis imports for one)"
2025-04-11 11:09:28+00:00,Agri,nobody wins in a trade war.
2025-04-11 13:41:16+00:00,Agri,"janet yellen, former us treasury secretary on trump's tariffs, ""this is the worst self inflicted wound that i have ever seen an administration impose on a well functioning economy"" ""tariffs cost average households $4,000 a year"" ""doge will involve huge cuts in medicaid, food stamps, that lower income families rely on, all in order. to support tax cuts that benefit the wealthy"" ""i can't think of a worse economic agenda that could be devastating on every front"" ""this is going to be devastating for american households and workers"" ""senior officials should be explaining to the president why his policies are so damaging to the american economy"" ""president trump inherited an economy where growth was very strong, the labour market was functioning very well, with low unemployment, and an outstanding record of job creation"" ""we had a very well functioning economy and president trump has taken a wrecking ball to it"""
2025-04-11 14:08:18+00:00,Agri,"david ortega, ph.d., professor in , recently attended a significant roundtable discussion organized by the québec government in detroit to strengthen cross-border collaboration in the agri-food sector. read more:"
2025-04-11 14:16:06+00:00,Agri,"exporters of msg—yes, the flavour booster used in soups and sauces —were dodging eu import duties by rerouting through malaysia. we have just closed that loophole. same rules, now applied to those shipments too get the facts: eutrade"
2025-04-11 14:30:00+00:00,Agri,"""tariffs could slow down the us, and broadly the global economy and that'll send oil down significantly,"" head of petroleum analysis patrick de haan says."
2025-04-11 14:43:27+00:00,Agri,china's 125% counter-tariffs by substack: [support more art like this]
2025-04-11 14:55:26+00:00,Agri,"the price of $cpool has been incredibly resilient in the past 2 years a growing trendline has continuously pushed the floor higher, regardless of anything going on with the market tariffs, wars, recessions, even nuclear apocalypse scares never broke the trend"
2025-04-11 14:56:11+00:00,Agri,"[extremely leno voice] ""so uh, i hear tariffs, trade, and farm policy are in the news!"" well, i have a chapter about how populist democrats embraced them the 80s and 90s - coming out this month w/ in the liberal heartland! want a discount code? (link in replies)"
2025-04-11 15:02:56+00:00,Agri,trump is playing you he only cares about his billionaires he uses tariffs as inside trading! (with proof) here is how he makes a fortune on your panic
2025-04-11 15:30:06+00:00,Agri,daily monad testnet activities - 28 increase your onchain foot print projects to farm on monad go to: ➢ connect wallet ➢ swap mon to usdc ➢ add liquidity in mon / usdc pair go to: ➢ connect wallet ➢ swap mon to likwid ➢ go to the margin trading section ➢ long / short the mon / likwid ➢ add liquidity in any pool
2025-04-11 16:07:13+00:00,Agri,"there’s no “spring” in the step of those in the uk ag and food industries. dr. david hughes, a.k.a. cfi’s dr. food, details a survey showing business confidence is in the tank for a variety of reasons, including tariff wars and a growing tax burden. register for connecting the dots with dr. food and find us on your favorite podcast platform! >"
2025-04-11 16:30:22+00:00,Agri,don't miss this week's fg! - new toyota landcruiser review - how trump's tariffs impact farming - experts discuss iht changes - exeter young farmer adds to family business with calf-rearing venture - maize special
2025-04-11 16:40:42+00:00,Agri,icymi — trump says he plans to exempt farm & construction labor from his (due process-less) deportation raids can’t let the fearmongering take cheap labor away from his rich buddies (and himself). more:
2025-04-11 16:44:40+00:00,Agri,"truth about agriculture tariffs. thread w/pics. visited tractor supply this morning. popular in rural america for supplies, bolts, etc etc. in 12 minutes, i walked down 4 isles and documented things i would purchase. these items will now become unaffordable for me."
2025-04-11 16:53:44+00:00,Agri,"$muga is live on solana. 5% of every trade goes to holders — paid in usdc, automatically. no buttons to press, no farming crap. just real rewards, hitting wallets right now. 4zd1bp7u6pyleocm6wr8fvnqj6aj2p4qlipd2dbwd5wy"
2025-04-11 17:01:16+00:00,Agri,"added 45 pitches to the site (pt 1): (quick pitches) - $senea, $cbl, $titc.at, $four.l (tariff opps) - $6457.t, $4680.t, $690d.de, $7608.t - $007340.ks - $phx.ax (update) - $pyr.to (1/5 stars)"
2025-04-11 17:25:09+00:00,Agri,"it was great to reconnect with my old friend, former kenyan mp the hon. martha karua, . i am grateful for your unwavering stand for justice and human rights. as we strengthen delaware–east africa trade ties, know you’ll always have a strong ally in the first state!"
2025-04-11 17:26:17+00:00,Agri,"just fyi, the us is a net food importer. so, has anyone calculated the impact of these tariffs on the food supply?"
2025-04-11 17:43:41+00:00,Agri,"the trump admin's tariffs aim to move america from unfair to fair trade—a key step toward free trade. at , we believe tariffs that create symmetry are vital for rebuilding the middle class. bet on america, domestic energy, & appalachia. more"
2025-04-11 17:56:10+00:00,Agri,"join the program aimed at providing food sufficiency, creating jobs, increasing food exports, and reducing food imports."
2025-04-11 17:57:30+00:00,Agri,"the u.s. privilege as the world’s reserve currency is simple: we print paper, and the world gives us real things—oil, chips, food unpacks why ditching pax americana for america first is a losing trade. or as put it: “imagine having an unlimited-spend credit card and complaining because you have to swipe it.”"
2025-04-11 18:01:03+00:00,Agri,commentary: will tariffs threaten the diversity of l.a. menus? spiking ingredient prices spiking have chefs scrambling
2025-04-11 18:33:59+00:00,Agri,"if you hear ""we import more and more food and tariffs are going to make that more expensive, what's your response? a. omg we've got to stop these tariffs. b. we need to be growing more of our own food. i know where i stand."
2025-04-11 19:00:00+00:00,Agri,"at the 4th annual grow ontario food summit in guelph on apr 11, participants from industry, academia and government met and explored agri-food investment, trade diversification, market challenges & opportunities to protect ontario’s agri-food industry. thanks to all who attended!"
2025-04-11 19:23:24+00:00,Agri,"another ceo of an iconic american brand had his eye on profits over brand loyalty and american jobs, should make a carve out for farm equipment and not exempt farm machinery from tariffs."
2025-04-11 19:44:52+00:00,Agri,"i finally got to try and the ux is stunning ngl. in partnership with and , you can now trade mindshare. i'm doing the right thing here, longing megaeth and succinct because i'm bullish on them and shorting opensea. talking about building cool new and interesting stuff, this is definitely one."
2025-04-11 19:45:25+00:00,Agri,amos food group’s () jordan dickerson () drops by to talk about the sweet tooth supply chain. we’ll find out how seasonal candies go from production to 7-11 and will tariff turmoil impact the industry. we’ll also find out if supply chain woes have got dickerson feeling emo. watch the full episode of with here:
2025-04-11 19:56:23+00:00,Agri,"after a successful week at trade winds business forum over 220 guests joined us in são paulo for an americas food & beverage show luncheon at fogo de chão! obrigado, brazil — we look forward to welcoming you to miami this september! afbshow2025"
2025-04-11 20:00:14+00:00,Agri,"here in pennsylvania, we’re delivering for our farmers with commonsense investments through the pa farm bill and our first-in-the-nation ag innovation program. as president trump’s tariffs increase the cost of the farm equipment and close off access to markets abroad for our farmers, we're doing everything we can to support ag here in pennsylvania."
2025-04-11 20:04:19+00:00,Agri,"maha alert chinese pesticides are still entering our country despite recent tariffs. china dominates production of a key chemical used to manufacture glyphosate, a pesticide widely applied to our food crops. , please extend tariffs to cover pesticides from the ccp to effectively block their entry into our nation."
2025-04-11 21:30:26+00:00,Agri,the u.s. and china are in a bitter tariff faceoff. here's the latest on impacts for e-commerce imports from shein and temu.
2025-04-11 21:44:38+00:00,Agri,"nebraska cattlemen’s executive committee met with house ag chairman glenn “gt” thompson, usda leadership, and all members of nebraska’s federal delegation to discuss the importance of passing a farm bill, securing funds to protect producers from animal health threats, fair trade agreements, and other issues vital to nebraska’s cattle industry."
2025-04-11 21:51:04+00:00,Agri,recent tariffs cause lower beef exports
2025-04-11 21:58:05+00:00,Agri,"mark carney may view himself as a caretaker of canada’s economic future in the face of washington’s unpredictability. but current trade policy tells a different story—one in which political symbolism is prioritized over economic substance. the food economy is paying the price for this disconnect, quietly but surely."
2025-04-11 22:00:00+00:00,Agri,"𝗙𝗥𝗘𝗘 𝗙𝗥𝗜𝗗𝗔𝗬 𝗣𝗼𝗱𝗰𝗮𝘀𝘁! | trump’s trade war. will it work? what is the end game? is there an intergenerational clash at work in all of this? dieuwe de boer joins me to dissect the biggest story of the year. 𝗔𝘃𝗮𝗶𝗹𝗮𝗯𝗹𝗲 𝗡𝗢𝗪 𝗼𝗻 𝗦𝗽𝗼𝘁𝗶𝗳𝘆, 𝗶𝗧𝘂𝗻𝗲𝘀 𝗮𝗻𝗱 𝗺𝗼𝗿𝗲 - check out for the links! nzpol nzpolitics"
2025-04-11 22:00:32+00:00,Agri,the u.s. and china are in a bitter tariff faceoff. here's the latest on impacts for e-commerce imports from shein and temu.
2025-04-11 22:12:34+00:00,Agri,200% tariffs on podcasting equipment and sets effective immediately
2025-04-11 22:29:11+00:00,Agri,"money printers coming back? brrr brrrr inflation’s down. trump’s back. markets are pricing in cuts, fast. debt pressure + tariff chaos = powell cornered. if stagflation hits, fed may fire up qe to keep things stable. bulls are watching. money printers could roar soon."
2025-04-11 23:58:37+00:00,Agri,"china! i will pay the 125% tariff to deliver trumps art of the deal to xi jinping-pong any american standing with china should leave the country immediately. bye make and buy everything in america. my food company will never buy from china. we will never buy syrup from canada! truly all american let your family, friends & followers know all about cousin ts. use code( maga20) at checkout and load up on some great american food at"
2025-04-12 08:53:01+00:00,Agri,"farming airdrops is like waiting for rain in a drought, which may be all dust at the end… just trade, bro. at least you lose money with dignity airdrop"
2025-04-12 09:08:25+00:00,Agri,"british farming is among the best in the world. but our norfolk farmers currently face huge challenges; climate change, tariffs, bad trade deals, not to mention the family farm tax. that's why i'm fighting their corner, amplifying their voice & backing british farmers."
2025-04-12 09:21:51+00:00,Agri,"i detest washing clothes, i can trade it for anything in the world"
2025-04-12 10:19:17+00:00,Agri,didyouknow africa has 60% of the world's uncultivated arable land yet imports $45b in food annually. what’s stopping us from scaling up our food production?
2025-04-12 10:55:06+00:00,Agri,$layer is growing despite market dump and tariffs fud! team continues working on the product and infra: - added native $sol staking - constant 4% yield with $susd - backed yield by us t-bills - partnered with t-1 protocols to run reward programs exclusively for qualified emerald card spenders don't fade it
2025-04-12 10:55:33+00:00,Agri,bullish: trump'll make a deal with china in 1 week only trade war was stopping the q2 2025 altseason it's your last chance to turn $20 into $20k before we moon must read thread on how to profit during next 7 days
2025-04-12 11:34:30+00:00,Agri,gulf coast shrimpers say tariffs are a lifeline for their industry
2025-04-12 12:00:24+00:00,Agri,a finance pro-turned-food importer is supplying atlanta cooks with high-end products through his e-commerce business.
2025-04-12 12:48:32+00:00,Agri,"apeda, arunachal government promote agri, processed food product exports economy importexports government pemakhandu ibsm fpos investmentguruindia"
2025-04-12 13:00:00+00:00,Agri,"china just scooped up an unusually large amount of brazilian soybeans, highlighting how the escalating trade war is making purchases of us crops unviable. at least 2.4 million tons of beans were booked earlier this week."
2025-04-12 13:05:04+00:00,Agri,this week's agri-pulse newsmakers headlines: trump announces 90 day tariff pause; china tariffs increased to 125%; mexico & canada exempt from tariff pause. watch the full episode:
2025-04-12 13:30:18+00:00,Agri,the u.s. and china are in a bitter tariff faceoff. here's the latest on impacts for e-commerce imports from shein and temu.
2025-04-12 13:30:19+00:00,Agri,the u.s. and china are in a bitter tariff faceoff. here's the latest on impacts for e-commerce imports from shein and temu.
2025-04-12 13:36:07+00:00,Agri,the l you take may be your own. 3 time trump voter jim hartman says trump’s tariffs & cuts could put him out of business. half of his business comes from selling honey to the federal government for food banks & schools as part of a program that was halted by the usda.
2025-04-12 13:46:10+00:00,Agri,"we're excited to put a few more miles on this trailer this year! when we show up to a trade show, we do it in style"
2025-04-12 14:18:13+00:00,Agri,tariffs! tariffs! tariffs! by substack:
2025-04-12 14:30:01+00:00,Agri,donald j.trump excludes smartphones from reciprocal tariffs “the art of the deal” china 1 : 0 usa
2025-04-12 14:57:24+00:00,Agri,"brics is rapidly transforming into a central globalpower, challenging western dominance with expanding unity and influence! with a combined gdp of 35% and control over 42% of global oil supply, they're reshaping trade and food security."
2025-04-12 15:00:35+00:00,Agri,"icymi: rep. newhouse on tariffs, usda staff reduction -"
2025-04-12 15:30:15+00:00,Agri,"president mahama arrives in the bono east regional capital, techiman, for the official launch of the feed ghana programme. the programme aims to enhance local agricultural production, reduce reliance on food imports, and create sustainable job opportunities. joynews"
2025-04-12 16:34:10+00:00,Agri,"this week gathered in cherbourg, alongside & , as unweaned calves, transported by from ireland, arrived at the port after an 18 hour sea crossing. brittany ferries - say no to live exports."
2025-04-12 16:39:22+00:00,Agri,trump tariff markups are the new food delivery surcharges
2025-04-12 16:52:22+00:00,Agri,the us cbp has excluded computers (laptops and pc's) and smartphones (tablets too) from china from the new tariffs. huge sigh of relief from american consumers and technology companies. la cbp de ee.uu. ha excluido a las computadoras (laptops y pc) y los teléfonos inteligentes (tabletas también) de china de los nuevos aranceles. enorme suspiro de alivio de los consumidores estadounidenses y las empresas de tecnología.
2025-04-12 16:54:57+00:00,Agri,"finding consistent yield in defi is tough, especially during market volatility that’s what makes the x integration on ton so interesting storm vaults already offer 10–25% apr from trading activity, fees, and liquidations fiva takes it further by letting users lock in fixed returns, access yield upfront, or farm with leveraged exposure — all without liquidation risk with fiva, storm lps can tokenize positions, split principal and yield, and boost rewards through optimized strategies it’s flexible, efficient, and built with layered protection to keep yields stable even when markets aren’t for $ton, $usdt, or $not holders, this is one of the cleanest ways to earn more while managing risk use this days to study and maximize your earns"
2025-04-12 17:07:30+00:00,Agri,flashback: when i hosted the biggest agric/ food int. trade show in nigeria at landmark center lagos cc:
2025-04-12 17:09:00+00:00,Agri,"tariffs are creating widespread uncertainty and financial strain across global supply chains, prompting calls for clearer policies and strategic collaboration among importers and suppliers. supplychain foodindustry"
2025-04-12 17:21:11+00:00,Agri,breaking: an iowa soybean farmer told cnn that the chaos surrounding trump’s tariffs is already hitting his bottom line—and the long-term damage could be even worse for his farm and community. trump’s trade war is hammering the very regions that helped elect him. raise your hand if you’re not on board with punishing american farmers.
2025-04-12 17:27:59+00:00,Agri,walmart saw those chinese tariffs and said: “screw it! start the fire and prepare the insurance claim”
2025-04-12 18:00:00+00:00,Agri,"travellers are now prohibited from bringing meat and dairy products into britain from eu countries for personal use, as fears over foot-and-mouth disease grow"
2025-04-12 18:08:12+00:00,Agri,we'll invest in controlled environmental farming to reduce imports. - pres. mahama ghonenews eibnetwork ghonetv newsalert
2025-04-12 18:53:08+00:00,Agri,food safety violations are a growing concern. uninspected meat entering the market adulterated olive oil sold under premium labels unverified fruit imports lacking quality assurance palmyra's traceability solutions are designed to put an end to these risks.
2025-04-12 19:44:22+00:00,Agri,"great catch up with bii fellow buddy and kate at the excellent talking all things trade, the impact of unfair taxes & the vital importance of great customer experiences. a fantastic pub with fabulous food (the caribbean food is wow ), wedding venue & rooms."
